ID,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,BAD
2783,15600,51990,141518,1,0,0,272.5030662,3,43,39.301823191,0
2784,15700,53443,77704,2,0,5,73.087538893,0,16,45.195495871,1
2785,15700,80200,88545,21,0,0,242.60038784,10,24,36.297033121,0
2786,15700,64625,93272,0,0,0,178.89138824,0,24,23.74406826,0
2787,15700,64793,99157,22,0,0,244.73167355,1,23,38.328188879,0
2788,15700,135886,181894,10,0,0,247.96506535,0,21,30.326398916,0
2789,15700,75764,97122,5,2,0,70.72519735,0,21,24.431789613,0
2790,15700,35873,52800,10,0,0,128.23591372,0,10,20.950252082,0
2791,15700,46423,72198,0,nan,2,267.4388553,1,10,36.529319583,0
2792,15700,48093,65686,3,0,0,149.90637879,1,12,30.486361232,0
2793,15700,111367,127421,16,0,0,184.23480732,1,18,41.03530607,0
2794,15700,149305,nan,25,0,2,382.85883592,0,71,38.228344754,1
2795,15700,85384,101302,1,0,0,128.28624705,0,22,41.569983536,0
2796,15700,95128,122248,10,0,0,171.02178171,0,27,36.332600416,0
2797,15700,nan,28198,12,nan,nan,87.620526369,2,9,32.445475521,0
2798,15700,79346,93472,19,0,0,244.47605696,11,23,33.196412457,0
2799,15700,64185,84000,0.2,2,2,112.03333333,2,26,nan,0
2800,15700,60316,80000,0.2,1,0,85.2,1,23,nan,1
2801,15700,83761,125860,1,0,0,nan,0,0,nan,1
2802,15700,16804,34294,9,0,0,131.77342323,0,10,23.979702773,0
2803,15700,122646,204282,2,0,0,201.92370782,0,17,26.31831366,0
2804,15700,87754,103045,21,0,0,147.45017701,4,23,29.181742636,0
2805,15700,nan,54557,2,0,0,93.044539516,2,8,41.25598551,0
2806,15700,99618,131710,5,nan,nan,236.68094677,2,41,37.86554654,0
2807,15700,81709,111127,4,0,0,123.62444842,0,25,37.5606476,0
2808,15700,40314,60640,25,0,0,255.52746026,0,13,22.540680116,0
2809,15700,46124,67964,6,0,0,155.75478906,2,12,28.797918584,0
2810,15700,74587,93180,19,0,0,263.15916331,10,24,35.404414526,0
2811,15700,58410,89082,29,0,0,211.80567437,0,21,31.058372507,0
2812,15700,53478,68885,5,0,0,83.69551611,5,17,40.349929995,1
2813,15700,83830,122719,nan,nan,nan,nan,nan,nan,35.165146151,0
2814,15800,91095,109401,12,nan,1,154.36018316,0,17,33.526270674,0
2815,15800,51281,144202,1,0,0,285.9978979,4,43,41.538051097,0
2816,15800,9407,60165,1,0,0,310.65842115,0,5,40.051306199,0
2817,15800,61073,90897,8,0,0,208.50075586,0,20,23.035745844,0
2818,15800,25344,79736,nan,0,0,249.9837678,0,50,42.435562666,0
2819,15800,nan,30395,12,nan,nan,85.274033545,2,8,33.565263987,0
2820,15800,89765,111792,1,0,2,143.35553116,1,34,33.058835116,0
2821,15800,nan,44144,0,0,0,315.81263172,1,9,25.650384133,0
2822,15800,58100,83000,2,1,1,284.06666667,4,27,nan,1
2823,15800,nan,58995,1,2,3,194.98708812,1,45,52.203164506,1
2824,15800,104913,121214,2,0,0,134.00383024,0,21,44.915160551,1
2825,15800,51163,157644,19,0,0,239.22478943,0,28,20.747520522,0
2826,15800,101246,142340,2,nan,nan,109.29393259,2,16,33.770828549,0
2827,15800,78905,97628,0,0,0,152.17113748,0,23,42.218282221,0
2828,15800,74815,89721,16,0,0,nan,0,0,37.984504628,1
2829,15800,24939,39285,2,0,0,209.03744147,0,16,38.888128371,0
2830,15800,103537,111139,3,0,1,252.26775758,1,34,27.674063965,0
2831,15800,102552,138171,13,0,0,116.76318442,4,21,35.113150487,0
2832,15800,58388,100944,0,0,3,51.525147534,1,10,39.862520135,0
2833,15800,nan,96579,28,0,0,328.21049264,0,15,12.1535212,0
2834,15800,71820,89739,0,1,1,122.95558706,1,25,33.519070443,0
2835,15800,94363,128434,4,nan,nan,241.73612588,2,42,39.221891679,0
2836,15800,41661,80457,3,0,1,137.31750781,0,8,27.434094849,0
2837,15800,nan,96642,26,0,0,335.15468819,0,16,12.706937983,0
2838,15800,20665,43790,8,0,0,108.41393655,0,11,22.826892443,0
2839,15800,42504,64847,nan,0,0,120.73801298,2,18,36.834457555,1
2840,15800,46716,60231,3,0,0,191.32373689,0,13,28.053604481,0
2841,15800,69928,nan,23,0,3,82.443985587,1,14,32.327262456,1
2842,15800,74575,95815,7,2,0,69.581348102,0,21,24.108726876,0
2843,15900,95120,114674,4,0,1,278.89205929,0,34,28.232296781,0
2844,15900,46731,71521,18,0,0,192.14423547,0,22,40.361769906,0
2845,15900,96854,156450,1,0,0,212.66600461,0,19,40.213384582,0
2846,15900,65827,97935,1,0,0,160.41695863,4,20,32.60020273,0
2847,15900,52012,105877,0,0,2,50.53156169,1,10,40.392256543,0
2848,15900,50715,70467,0,nan,1,285.38692871,0,10,36.050382369,0
2849,15900,49516,105352,0,0,2,54.437325617,0,9,40.270607618,0
2850,15900,94108,113888,2,0,0,140.51005382,0,21,36.318788182,0
2851,15900,38514,50309,6,1,0,101.82614234,1,16,38.877808385,0
2852,15900,79660,96393,4,2,0,84.205779001,1,21,22.113193096,0
2853,15900,102564,120724,0,0,0,125.83407016,0,30,37.993775785,0
2854,15900,38860,68912,9,0,0,250.92750292,1,16,22.175263227,0
2855,15900,101412,119751,9,0,0,299.95309804,2,18,30.1768704,0
2856,15900,97478,120514,1,nan,3,264.26091644,1,29,41.840275239,0
2857,15900,48563,64679,4,0,0,156.10138093,2,12,27.808547086,0
2858,15900,42623,66458,4,0,0,146.82789245,1,12,30.289129835,0
2859,15900,69548,89775,1,0,0,230.67308026,2,25,30.108317431,0
2860,15900,43830,59530,4.6,1,0,148.13333333,1,27,nan,1
2861,15900,89500,104200,15,0,3,183.63333333,0,37,nan,1
2862,15900,107336,120451,1,0,0,123.46551939,2,21,37.99240801,0
2863,15900,112973,129878,17,0,0,179.13400863,0,17,39.192025867,0
2864,15900,101337,nan,4,0,0,235.62740226,0,23,20.723375647,1
2865,15900,68304,92271,1,1,2,113.22840343,2,25,32.881846931,0
2866,15900,68079,90212,nan,0,0,304.24475509,0,19,30.422003881,0
2867,15900,71841,96424,10,nan,nan,111.43725111,0,11,36.954969611,0
2868,15900,88000,109500,7,0,0,138,2,21,nan,0
2869,15900,58518,82095,10,0,2,177.24777998,0,14,28.818793116,0
2870,15900,90017,114267,8,0,0,205.21832935,2,36,41.230512181,0
2871,15900,19639,171350,8,0,0,311.31036041,0,26,26.876729861,0
2872,15900,94078,118359,13,0,0,125.55199939,1,8,37.78182264,0
2873,15900,16744,52234,3,0,0,288.41594954,0,16,17.452227433,0
2874,16000,56295,77146,0,0,0,190.39640686,0,24,31.737034291,0
2875,16000,nan,51792,nan,nan,nan,340.68496842,nan,17,30.611518791,0
2876,16000,71861,95315,24,0,0,241.41251498,1,23,35.474773102,0
2877,16000,32918,52482,3,0,0,259.57102068,0,34,40.347343998,0
2878,16000,74459,103255,6,3,0,72.864590397,1,21,24.935229965,0
2879,16000,20648,167020,5,0,0,315.46656561,0,26,25.912976009,0
2880,16000,82097,100225,0,0,0,129.3745132,0,22,39.827217203,0
2881,16000,133193,160919,nan,0,0,223.33852108,0,18,37.301517501,0
2882,16000,88093,106943,7,0,0,207.20285047,1,36,42.573079502,0
2883,16000,20000,60000,11,0,0,51.033333333,0,9,nan,1
2884,16000,31000,54000,16,0,0,110.6,1,18,nan,0
2885,16000,101000,130000,7.5,0,0,102.5,0,14,nan,0
2886,16000,62200,89200,1.9,0,0,176.53333333,1,31,nan,0
2887,16000,90900,152300,5,0,0,102.5,0,17,nan,0
2888,16000,42000,63400,3.5,0,0,123.8,0,18,nan,0
2889,16000,38600,57822,17,0,0,276.96666667,0,22,nan,0
2890,16000,96000,160050,nan,1,nan,260.76666667,nan,24,nan,0
2891,16000,65000,91000,0.2,0,0,85.233333333,0,17,nan,0
2892,16000,16300,128200,10,0,0,366.26666667,1,10,nan,0
2893,16000,69322,106189,2,1,1,238.4,0,31,nan,1
2894,16000,83200,nan,0.6,0,0,318.56666667,9,27,nan,1
2895,16000,88238,117500,4,0,3,176.46666667,5,34,nan,1
2896,16000,50000,71130,2.5,0,0,189.7,0,22,nan,1
2897,16000,70000,87400,18,nan,3,145.86666667,3,18,nan,1
2898,16000,63005,90908,nan,0,0,295.11525035,0,20,29.014876509,0
2899,16000,nan,33382,13,nan,nan,84.93118132,1,9,33.720783378,0
2900,16000,98338,115759,8,0,0,296.07626178,1,19,30.062735712,0
2901,16000,84505,108652,30,nan,1,332.38573601,2,48,33.74218195,0
2902,16000,71670,84124,10,0,0,81.596128837,3,12,32.948898967,0
2903,16000,52546,63837,7,0,1,122.19632494,2,49,30.143261328,0
2904,16000,77067,94613,5,0,0,207.4133904,3,18,41.058989067,0
2905,16000,nan,46140,nan,nan,nan,344.58012601,nan,16,31.640812778,0
2906,16000,85228,91519,nan,0,0,162.77120092,0,26,43.583882525,0
2907,16000,62973,87698,1,0,0,156.42811549,0,24,23.570800835,0
2908,16000,140979,181166,9,0,0,236.70711828,0,21,27.841339881,0
2909,16000,57944,89778,2,0,0,135.60607791,0,12,25.725793664,0
2910,16000,65901,85627,5,0,0,117.35703247,0,20,21.445341417,0
2911,16000,66395,85782,1,2,1,99.519217551,1,25,33.20696963,0
2912,16000,69861,87086,7,0,0,205.32804581,2,18,43.436334345,0
2913,16100,49371,77400,3,2,2,214.06037616,1,51,44.21676389,1
2914,16100,76644,103192,5,2,0,76.077935453,0,20,24.187933859,0
2915,16100,94089,159427,6,0,0,101.96046007,0,16,35.994979529,0
2916,16100,nan,30695,11,0,1,64.335741119,2,2,29.233014839,1
2917,16100,63798,91045,nan,0,0,298.21073119,0,19,30.961645128,0
2918,16100,59734,93756,31,0,0,210.15893736,0,21,32.596219565,0
2919,16100,99844,114647,11,0,0,169.983556,0,27,33.523278536,0
2920,16100,107758,124610,0,0,0,129.17889813,0,29,34.2115674,0
2921,16100,45973,64430,3,0,0,117.07375316,0,17,33.824716398,0
2922,16100,63152,85097,5,0,0,102.40089779,1,20,24.175532914,0
2923,16100,76981,106014,0,0,0,269.34262868,1,21,39.799112283,0
2924,16100,33209,52000,8,0,0,91.3,1,15,nan,1
2925,16100,61712,82649,12,0,0,94.645123603,0,9,27.548831204,1
2926,16100,105719,116491,1,0,0,117.87361206,2,20,38.763699701,0
2927,16100,47198,79384,1,nan,1,297.4825046,1,9,36.736113667,0
2928,16100,41379,57862,17,0,0,282.00628942,0,21,30.708487401,0
2929,16100,54715,71673,1,0,0,186.21582869,0,25,29.670506363,0
2930,16100,49244,65523,2,0,0,110.21989337,0,17,31.001523706,0
2931,16100,nan,29725,11,nan,nan,85.951530438,2,8,33.496046557,0
2932,16100,26276,168105,7,0,0,336.19846451,0,26,25.991819945,0
2933,16100,51041,72749,8,0,0,90.325950674,2,15,43.897730329,0
2934,16100,72942,99544,5,2,0,54.945678873,1,20,23.282933392,0
2935,16100,81145,92943,8,1,2,343.49891676,nan,41,37.557976627,0
2936,16100,68905,91572,3,0,0,165.45712458,0,25,24.920119989,0
2937,16200,43794,69458,2,0,0,140.50291634,0,18,31.109528667,0
2938,16200,25329,37433,21,1,0,207.15954753,2,16,32.718088027,0
2939,16200,104896,137950,2,nan,nan,112.28309435,2,15,32.761337964,0
2940,16200,62258,92595,2,0,0,177.85421954,0,25,22.21960047,0
2941,16200,49552,82523,4,0,0,131.7057154,1,8,28.172032888,0
2942,16200,68873,101797,23,0,0,220.96515227,0,23,36.259337335,0
2943,16200,87248,116407,20,0,0,270.0076812,1,16,24.543268816,0
2944,16200,49780,109050,2,nan,2,128.28852927,0,23,39.57681143,0
2945,16200,nan,95280,nan,0,0,194.46001619,1,10,33.123728177,0
2946,16200,70703,87682,10,0,0,87.211328556,3,10,31.379268837,0
2947,16200,62783,94394,1,0,0,167.42934703,0,25,23.691156853,0
2948,16200,83448,135447,17,0,5,129.78013164,9,19,45.554415483,1
2949,16200,53600,73500,5,nan,nan,104.73333333,1,8,nan,0
2950,16200,95465,114758,7,0,0,298.46443532,2,19,32.622560102,0
2951,16200,71530,88569,14,0,0,nan,0,1,35.886710153,1
2952,16200,96049,129091,5,nan,nan,251.16089383,3,42,36.692167907,0
2953,16200,22956,44866,16,0,0,114.75901917,1,17,24.090882167,0
2954,16200,118585,131940,5,0,0,202.38516993,2,40,23.977112224,1
2955,16200,23466,206368,9,7,3,141.02742652,10,41,32.36849777,1
2956,16200,86021,113030,20,0,0,284.15976669,0,17,26.65016531,0
2957,16200,105502,117705,0,0,0,125.24258861,2,21,38.810661707,0
2958,16200,76211,104348,0,0,0,141.04682436,1,18,33.334411917,0
2959,16200,81933,131208,13,0,0,308.53202717,0,19,29.60368375,0
2960,16200,34984,46382,11,0,0,175.14431949,3,20,39.740928127,1
2961,16200,46115,61917,2,0,0,259.36069753,0,47,43.717499442,1
2962,16300,31800,63000,12,1,5,124.9,1,14,nan,1
2963,16300,22352,165315,9,0,0,304.3346951,0,27,27.56242667,0
2964,16300,7774,88649,14,0,1,257.91592191,0,22,28.13047878,0
2965,16300,79087,102921,23,0,0,256.25308431,0,45,36.987085694,1
2966,16300,84480,101243,30,nan,0,337.34230408,2,49,35.412870351,0
2967,16300,71510,89756,2,0,0,193.13589022,0,30,31.413585832,0
2968,16300,105169,134992,1,0,0,277.99294556,0,46,41.949854504,0
2969,16300,96431,161284,nan,0,nan,256.3719323,nan,23,39.07781351,0
2970,16300,67524,85577,8,0,0,75.434327987,3,11,31.761828777,0
2971,16300,43500,69875,5,0,0,245.53333333,3,32,nan,0
2972,16300,25004,65000,2,0,0,199.83333333,0,7,nan,1
2973,16300,56075,88870,11,0,0,nan,1,16,24.689293685,0
2974,16300,59901,83232,nan,0,0,284.51430538,0,20,27.898802748,0
2975,16300,49868,76131,9,0,0,81.274155797,2,9,40.372556541,1
2976,16300,69327,102426,8,0,0,246.75466611,1,12,36.409094498,0
2977,16300,32188,78914,nan,0,0,250.72554619,0,49,40.722196346,0
2978,16300,102826,114692,8,0,0,317.50797383,1,18,31.914238011,0
2979,16300,34297,42629,9,0,0,80.489238338,2,11,30.284772591,0
2980,16300,66038,98585,1,0,0,162.0654119,3,19,32.75346067,0
2981,16400,50941,78801,4,0,0,266.04079897,2,32,32.904357011,0
2982,16400,74904,92308,6,0,0,202.49044482,3,19,42.420345308,0
2983,16400,62786,79154,7,nan,nan,nan,nan,nan,24.838940068,0
2984,16400,21857,51994,7,0,0,201.93333333,0,14,nan,0
2985,16400,71264,94726,1,0,0,177.2573424,1,31,35.034481355,0
2986,16400,119879,128546,16,0,0,182.99738116,0,17,40.850886838,0
2987,16400,86623,124048,nan,nan,nan,nan,nan,nan,35.810769362,0
2988,16400,54818,74447,3,2,3,208.08886428,1,50,41.95642972,1
2989,16400,57139,164133,21,0,0,238.4610031,0,27,22.206846015,0
2990,16400,73466,89453,4,0,0,198.82742376,3,19,41.523497409,0
2991,16400,63574,88586,nan,0,0,298.14655172,0,20,29.153372016,0
2992,16400,82869,94390,8,0,2,358.05066023,nan,42,39.060627308,0
2993,16400,57651,76854,1,0,0,172.2000922,0,25,31.819622172,0
2994,16400,48700,72500,nan,0,1,127.3,1,39,nan,1
2995,16400,81700,109025,10,0,0,155.26666667,3,19,nan,0
2996,16400,62018,91832,9,0,0,202.3225002,0,19,20.38046421,0
2997,16400,nan,51454,nan,nan,nan,338.11080678,nan,17,33.491836085,0
2998,16400,107669,115881,0,0,0,136.81211951,1,21,39.699961675,0
2999,16400,47428,76483,4,0,0,232.31554471,3,31,33.106835776,0
