ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,target
28372,0.448,0.364,0.08,0.372,0.255,0.568,0.432,0.583,0.157,0.461,13.898
28373,0.707,0.209,0.075,0.961,0.456,0.688,0.745,0.46,0.941,0.293,21.302
28374,0.983,0.609,0.195,0.564,0.311,0.102,0.921,0.185,0.671,0.361,18.613
28375,0.122,0.121,0.564,0.401,0.272,0.689,0.58,0.843,0.863,0.951,6.278
28376,0.476,0.58,0.678,0.514,0.952,0.129,0.69,0.941,0.285,0.18,18.012
28377,0.794,0.654,0.132,0.558,0.746,0.282,0.052,0.697,0.596,0.005,23.766
28378,0.973,0.056,0.43,0.144,0.891,0.467,0.757,0.704,0.795,0.278,7.861
28379,0.785,0.997,0.129,0.72,0.996,0.998,0.133,0.256,0.663,0.728,21.024
28380,0.593,0.733,0.16,0.383,0.382,0.775,0.152,0.506,0.248,0.172,18.862
28381,0.322,0.144,0.82,0.142,0.532,0.068,0.864,0.545,0.715,0.081,6.875
28382,0.413,0.426,0.879,0.009,0.717,0.158,0.635,0.663,0.022,0.413,11.621
28383,0.394,0.306,0.769,0.891,0.314,0.672,0.066,0.834,0.483,0.715,14.845
28384,0.41,0.815,0.873,0.279,0.985,0.546,0.267,0.56,0.747,0.757,19.089
28385,0.715,0.288,0.908,0.236,0.144,0.269,0.489,0.978,0.245,0.384,14.066
28386,0.271,0.036,0.624,0.568,0.64,0.147,0.527,0.471,0.958,0.451,8.798
28387,0.031,0.753,0.645,0.49,0.696,0.261,0.313,0.677,0.799,0.89,10.055
28388,0.955,0.245,0.14,0.442,0.512,0.949,0.743,0.453,0.671,0.561,16.835
28389,0.074,0.242,0.779,0.922,0.622,0.022,0.586,0.24,0.61,0.143,13.657
28390,0.58,0.782,0.421,0.827,0.315,0.737,0.257,0.236,0.344,0.027,19.733
28391,0.268,0.385,0.205,0.458,0.463,0.325,0.349,0.076,0.158,0.209,9.878
28392,0.318,0.918,0.73,0.924,0.583,0.361,0.229,0.919,0.679,0.513,22.33
28393,0.647,0.304,0.56,0.055,0.87,0.341,0.1,0.969,0.948,0.443,9.809
28394,0.003,0.981,0.87,0.878,0.643,0.429,0.364,0.573,0.877,0.694,16.44
28395,0.481,0.813,0.839,0.788,0.181,0.943,0.047,0.195,0.343,0.418,19.022
28396,0.093,0.925,0.582,0.947,0.515,0.337,0.09,0.885,0.41,0.806,16.781
28397,0.658,0.761,0.532,0.897,0.347,0.566,0.567,0.508,0.272,0.401,19.348
28398,0.508,0.15,0.195,0.937,0.68,0.75,0.108,0.889,0.724,0.935,15.078
28399,0.369,0.531,0.404,0.253,0.433,0.667,0.524,0.74,0.243,0.679,10.584
28400,0.798,0.52,0.426,0.435,0.928,0.132,0.579,0.922,0.762,0.024,19.263
28401,0.332,0.809,0.341,0.948,0.616,0.554,0.606,0.68,0.034,0.956,20.667
28402,0.587,0.255,0.606,0.404,0.254,0.63,0.518,0.141,0.48,0.486,9.611
28403,0.685,0.929,0.092,0.465,0.129,0.464,0.159,0.801,0.989,0.776,15.882
28404,0.526,0.101,0.831,0.509,0.3,0.384,0.88,0.366,0.179,0.585,10.424
28405,0.878,0.093,0.256,0.119,0.431,0.445,0.673,0.4,0.945,0.729,8.674
28406,0.455,0.031,0.131,0.951,0.944,0.111,0.632,0.895,0.068,0.034,17.899
28407,0.304,0.96,0.254,0.341,0.971,0.961,0.271,0.788,0.328,0.386,17.089
28408,0.048,0.731,0.407,0.544,0.503,0.082,0.268,0.965,0.818,0.736,9.557
28409,0.082,0.276,0.082,0.631,0.705,0.103,0.719,0.69,0.395,0.828,15.374
28410,0.283,0.253,0.257,0.384,0.954,0.477,0.579,0.467,0.056,1.0,12.785
28411,0.398,0.855,0.88,0.607,0.142,0.75,0.42,0.853,0.852,0.774,17.564
28412,0.107,0.834,0.708,0.116,0.242,0.208,0.839,0.899,0.233,0.462,5.943
28413,0.56,0.195,0.618,0.01,0.899,0.992,0.813,0.83,0.711,0.812,10.619
28414,0.763,0.88,0.012,0.953,0.22,0.333,0.814,0.674,0.755,0.705,24.064
28415,0.803,0.372,0.104,0.813,0.572,0.752,0.953,0.599,0.464,0.866,21.476
28416,0.017,0.495,0.915,0.593,0.218,0.755,0.355,0.381,0.469,0.824,11.213
28417,0.718,0.682,0.008,0.718,0.858,0.578,0.201,0.575,0.178,0.767,27.794
28418,0.475,0.447,0.686,0.045,0.902,0.626,0.189,0.503,0.155,0.207,11.649
28419,0.933,0.836,0.744,0.866,0.311,0.719,0.141,0.365,0.736,0.761,17.562
28420,0.289,0.803,0.09,0.082,0.04,0.041,0.253,0.141,0.607,0.798,10.51
28421,0.572,0.028,0.909,0.38,0.089,0.645,0.449,0.53,0.828,0.761,8.613
28422,0.458,0.994,0.172,0.906,0.338,0.342,0.578,0.272,0.692,0.134,23.997
28423,0.35,0.13,0.792,0.56,0.417,0.94,0.416,0.563,0.715,0.004,10.623
28424,0.542,0.868,0.443,0.85,0.442,0.056,0.257,0.699,0.034,0.509,20.562
28425,0.98,0.298,0.077,0.881,0.885,0.312,0.667,0.5,0.85,0.601,24.137
28426,0.541,0.619,0.157,0.396,0.461,0.078,0.992,0.727,0.392,0.58,18.718
28427,0.421,0.884,0.852,0.351,0.0,0.362,0.88,0.989,0.86,0.887,14.627
28428,0.855,0.399,0.198,0.441,0.565,0.179,0.433,0.63,0.043,0.416,16.802
28429,0.617,0.782,0.794,0.369,0.958,0.173,0.93,0.52,0.376,0.272,20.31
28430,0.506,0.599,0.782,0.358,0.822,0.202,0.339,0.272,0.413,0.069,17.127
28431,0.744,0.41,0.371,0.399,0.5,0.824,0.81,0.656,0.138,0.234,13.322
28432,0.016,0.583,0.835,0.911,0.789,0.202,0.471,0.615,0.624,0.291,15.38
28433,0.797,0.776,0.503,0.064,0.292,0.021,0.325,0.681,0.698,0.791,10.681
28434,0.871,0.472,0.571,0.243,0.991,0.266,0.058,0.663,0.645,0.312,15.421
28435,0.417,0.347,0.365,0.53,0.402,0.607,0.246,0.637,0.356,0.144,11.627
28436,0.726,0.601,0.041,0.806,0.001,0.665,0.685,0.542,0.482,0.841,21.135
28437,0.296,0.427,0.444,0.216,0.343,0.574,0.795,0.097,0.277,0.811,9.709
28438,0.621,0.564,0.219,0.847,0.797,0.087,0.323,0.852,0.397,0.872,22.572
28439,0.644,0.804,0.059,0.841,0.126,0.495,0.831,0.615,0.478,0.411,24.604
28440,0.595,0.562,0.454,0.463,0.402,0.839,0.871,0.684,0.913,0.475,15.861
28441,0.952,0.441,0.903,0.401,0.574,0.693,0.403,0.255,0.992,0.302,18.893
28442,0.594,0.246,0.171,0.222,0.529,0.755,0.129,0.71,0.032,0.356,11.406
28443,0.481,0.743,0.872,0.58,0.575,0.063,0.055,0.692,0.516,0.29,20.323
28444,0.432,0.417,0.833,0.401,0.427,0.424,0.199,0.819,0.928,0.581,14.574
28445,0.026,0.116,0.492,0.487,0.824,0.071,0.318,0.597,0.964,0.913,6.643
28446,0.911,0.042,0.55,0.005,0.556,0.462,0.498,0.735,0.522,0.279,3.01
28447,0.842,0.931,0.237,0.825,0.861,0.511,0.521,0.356,0.622,0.852,20.129
28448,0.085,0.534,0.756,0.639,0.366,0.614,0.545,0.115,0.134,0.247,11.834
28449,0.205,0.29,0.796,0.167,0.186,0.818,0.525,0.681,0.2,0.942,6.32
28450,0.961,0.671,0.543,0.911,0.201,0.8,0.304,0.087,0.658,0.241,19.471
28451,0.421,0.614,0.192,0.978,0.229,0.289,0.657,0.871,0.742,0.046,20.271
28452,0.767,0.608,0.22,0.344,0.554,0.065,0.175,0.218,0.015,0.539,17.642
28453,0.957,0.5,0.005,0.03,0.516,0.584,0.699,0.205,0.767,0.568,18.543
28454,0.553,0.971,0.622,0.987,0.316,0.889,0.332,0.678,0.789,0.536,22.406
28455,0.796,0.042,0.227,0.065,0.741,0.698,0.277,0.737,0.926,0.344,6.031
28456,0.89,0.062,0.092,0.201,0.615,0.722,0.413,0.233,0.707,0.458,9.958
28457,0.768,0.81,0.412,0.505,0.508,0.705,0.843,0.316,0.448,0.618,16.899
28458,0.272,0.888,0.365,0.576,0.393,0.873,0.804,0.918,0.496,0.128,15.845
28459,0.189,0.58,0.811,0.194,0.905,0.987,0.71,0.212,0.573,0.227,10.573
28460,0.637,0.725,0.814,0.859,0.131,0.56,0.181,0.866,0.998,0.593,21.873
28461,0.856,0.049,0.613,0.16,0.697,0.574,0.726,0.431,0.601,0.087,8.293
28462,0.494,0.222,0.206,0.89,0.637,0.089,0.256,0.256,0.786,0.746,14.909
28463,0.4,0.515,0.295,0.73,0.606,0.293,0.385,0.395,0.707,0.408,17.242
28464,0.363,0.408,0.504,0.539,0.828,0.093,0.502,0.697,0.055,0.822,12.771
28465,0.443,0.833,0.076,0.266,0.884,0.408,0.551,0.673,0.146,0.268,20.025
28466,0.944,0.226,0.101,0.443,0.477,0.239,0.144,0.806,0.306,0.545,16.491
28467,0.841,0.988,0.272,0.202,0.633,0.223,0.471,0.724,0.809,0.737,11.082
28468,0.869,0.68,0.742,0.886,0.19,0.106,0.346,0.357,0.944,0.549,21.145
28469,0.827,0.386,0.089,0.491,0.063,0.847,0.516,0.643,0.148,0.992,18.712
28470,0.58,0.916,0.616,0.691,0.088,0.387,0.952,0.878,0.409,0.071,17.714
28471,0.169,0.086,0.858,0.112,0.764,0.8,0.397,0.203,0.466,0.024,6.993
28472,0.532,0.334,1.0,0.752,0.493,0.731,0.422,0.186,0.92,0.044,19.414
28473,0.887,0.336,0.354,0.361,0.7,0.881,0.222,0.4,0.888,0.194,14.121
28474,0.752,0.312,0.869,0.316,0.127,0.442,0.371,0.665,0.235,0.049,15.514
28475,0.183,0.679,0.459,0.383,0.973,0.179,0.887,0.791,0.482,0.334,13.535
28476,0.343,0.752,0.673,0.613,0.379,0.047,0.354,0.499,0.483,0.507,16.06
28477,0.294,0.784,0.729,0.128,0.576,0.462,0.03,0.488,0.614,0.284,10.862
28478,0.462,0.491,0.366,0.434,0.904,0.48,0.531,0.789,0.382,0.209,15.974
28479,0.871,0.651,0.856,0.096,0.727,0.075,0.706,0.679,0.429,0.166,17.43
28480,0.423,0.894,0.071,0.021,0.447,0.607,0.032,0.932,0.895,0.502,16.154
28481,0.472,0.653,0.518,0.143,0.66,0.18,0.282,0.032,0.723,0.755,13.939
28482,0.024,0.459,0.565,0.298,0.257,0.262,0.533,0.63,0.951,0.871,4.507
28483,0.577,0.652,0.154,0.371,0.969,0.076,0.812,0.333,0.431,0.899,20.131
28484,0.254,0.576,0.613,0.6,0.136,0.104,0.518,0.614,0.862,0.402,12.311
28485,0.346,0.701,0.923,0.838,0.912,0.304,0.93,0.887,0.156,0.67,23.496
28486,0.775,0.818,0.732,0.995,0.787,0.903,0.364,0.693,0.118,0.388,25.02
28487,0.442,0.325,0.074,0.271,0.265,0.411,0.91,0.837,0.417,0.248,13.211
28488,0.432,0.816,0.064,0.201,0.917,0.768,0.814,0.623,0.495,0.812,19.95
28489,0.634,0.644,0.152,0.714,0.292,0.644,0.325,0.369,0.768,0.936,21.507
28490,0.422,0.332,0.68,0.428,0.272,0.128,0.172,0.116,0.26,0.199,11.2
28491,0.322,0.561,0.294,0.543,0.121,0.741,0.773,0.094,0.316,0.783,12.76
28492,0.445,0.083,0.063,0.053,0.29,0.77,0.102,0.373,0.639,0.931,6.433
28493,0.766,0.566,0.878,0.11,0.63,0.025,0.44,0.062,0.049,0.64,16.377
28494,0.902,0.203,0.842,0.87,0.105,0.244,0.246,0.152,0.293,0.535,16.563
28495,0.55,0.455,0.973,0.449,0.57,0.011,0.812,0.276,0.491,0.803,19.302
28496,0.586,0.575,0.176,0.354,0.811,0.71,0.517,0.441,0.185,0.887,20.116
28497,0.181,0.386,0.682,0.735,0.356,0.972,0.242,0.715,0.459,0.823,13.626
28498,0.954,0.525,0.523,0.899,0.207,0.91,0.382,0.103,0.537,0.368,20.204
28499,0.082,0.926,0.2,0.361,0.783,0.471,0.979,0.657,0.523,0.515,11.021
28500,0.489,0.386,0.321,0.747,0.63,0.459,0.036,0.273,0.844,0.483,16.816
28501,0.662,0.049,0.927,0.611,0.143,0.283,0.483,0.177,0.647,0.916,13.887
28502,0.255,0.963,0.163,0.223,0.597,0.854,0.736,0.759,0.923,0.489,13.913
28503,0.365,0.165,0.136,0.188,0.531,0.065,0.453,0.412,0.607,0.263,9.179
28504,0.996,0.322,0.161,0.744,0.23,0.111,0.853,0.882,0.413,0.182,20.172
28505,0.811,0.29,0.958,0.992,0.977,0.125,0.47,0.879,0.83,0.004,25.194
28506,0.752,0.646,0.604,0.161,0.11,0.595,0.726,0.29,0.301,0.016,10.731
28507,0.108,0.92,0.378,0.858,0.318,0.947,0.089,0.421,0.562,0.16,14.387
28508,0.69,0.126,0.113,0.265,0.125,0.011,0.475,0.731,0.089,0.119,8.539
28509,0.792,0.431,0.947,0.457,0.642,0.324,0.858,0.896,0.606,0.324,19.971
28510,0.338,0.292,0.621,0.289,0.303,0.124,0.336,0.611,0.514,0.886,9.053
28511,0.172,0.386,0.967,0.562,0.737,0.637,0.199,0.751,0.316,0.433,16.534
28512,0.372,0.664,0.538,0.603,0.478,0.613,0.767,0.368,0.382,0.575,15.65
28513,0.417,0.088,0.885,0.934,0.152,0.837,0.12,0.689,0.322,0.777,14.316
28514,0.383,0.465,0.058,0.223,0.372,0.005,0.393,0.591,0.513,0.201,14.326
28515,0.479,0.388,0.197,0.365,0.259,0.048,0.465,0.312,0.063,0.469,12.554
28516,0.945,0.778,0.933,0.604,0.019,0.599,0.768,0.33,0.452,0.288,17.127
28517,0.887,0.348,0.669,0.291,0.078,0.931,0.719,0.623,0.799,0.834,12.27
28518,0.887,0.013,0.553,0.677,0.824,0.748,0.184,0.768,0.506,0.022,11.364
28519,0.832,0.796,0.158,0.315,0.369,0.919,0.178,0.852,0.663,0.418,14.186
28520,0.025,0.638,0.233,0.228,0.704,0.297,0.357,0.186,0.627,0.372,8.291
28521,0.898,0.957,0.464,0.221,0.033,0.887,0.076,0.42,0.808,0.595,6.661
28522,0.958,0.571,0.708,0.125,0.736,0.777,0.512,0.138,0.018,0.446,14.531
28523,0.659,0.009,0.688,0.761,0.641,0.887,0.348,0.668,0.713,0.91,11.943
28524,0.767,0.596,0.579,0.933,0.597,0.359,0.759,0.497,0.784,0.311,22.356
28525,0.551,0.993,0.415,0.845,0.644,0.254,0.018,0.197,0.819,0.48,21.074
28526,0.461,0.7,0.826,0.552,0.297,0.821,0.93,0.523,0.755,0.74,16.11
28527,0.596,0.59,0.694,0.1,0.712,0.379,0.812,0.162,0.577,0.764,15.518
28528,0.55,0.973,0.956,0.902,0.801,0.251,0.22,0.417,0.225,0.513,28.778
28529,0.299,0.021,0.632,0.899,0.703,0.716,0.399,0.021,0.637,0.47,14.128
28530,0.729,0.604,0.299,0.973,0.583,0.524,0.281,0.525,0.756,0.419,24.441
28531,0.651,0.513,0.392,0.038,0.869,0.484,0.594,0.286,0.335,0.421,13.593
28532,0.594,0.605,0.229,0.961,0.047,0.359,0.938,0.279,0.088,0.634,20.699
28533,0.502,0.335,0.611,0.704,0.641,0.423,0.87,0.169,0.072,0.953,14.701
28534,0.233,0.539,0.853,0.063,0.701,0.628,0.96,0.842,0.322,0.925,10.907
28535,0.111,0.814,0.36,0.234,0.739,0.453,0.148,0.764,0.123,0.556,7.914
28536,0.565,0.208,0.947,0.36,0.368,0.334,0.376,0.082,0.659,0.021,12.183
28537,0.071,0.3,0.143,0.036,0.338,0.01,0.148,0.569,0.282,0.633,4.726
28538,0.6,0.373,0.733,0.659,0.689,0.146,0.881,0.144,0.022,0.082,17.199
28539,0.486,0.714,0.711,0.097,0.605,0.552,0.819,0.433,0.189,0.526,12.206
28540,0.483,0.962,0.801,0.139,0.543,0.674,0.361,0.2,0.265,0.294,14.112
28541,0.924,0.147,0.943,0.106,0.326,0.594,0.095,0.746,0.624,0.497,11.028
28542,0.101,0.53,0.871,0.232,0.919,0.943,0.828,0.76,0.254,0.686,12.493
28543,0.959,0.29,0.028,0.813,0.951,0.199,0.758,0.795,0.398,0.424,24.399
28544,0.233,0.671,0.405,0.969,0.872,0.529,0.044,0.785,0.267,0.537,19.913
28545,0.968,0.321,0.629,0.833,0.596,0.419,0.233,0.179,0.065,0.14,19.079
28546,0.071,0.506,0.615,0.776,0.201,0.177,0.507,0.281,0.581,0.449,9.664
28547,0.968,0.775,0.217,0.546,0.644,0.24,0.75,0.869,0.175,0.186,18.275
28548,0.118,0.115,0.829,0.567,0.322,0.612,0.518,0.621,0.218,0.103,9.347
28549,0.453,0.984,0.869,0.762,0.475,0.282,0.514,0.556,0.915,0.53,25.104
28550,0.813,0.01,0.479,0.439,0.609,0.549,0.534,0.864,0.686,0.124,5.821
28551,0.522,0.42,0.406,0.834,0.378,0.672,0.336,0.582,0.765,0.514,19.076
28552,0.575,0.594,0.663,0.888,0.76,0.157,0.789,0.855,0.433,0.24,20.166
28553,0.4,0.412,0.246,0.616,0.954,0.598,0.25,0.231,0.875,0.892,17.519
28554,0.742,0.448,0.198,0.332,0.484,0.494,0.307,0.092,0.243,0.127,15.773
28555,0.911,0.287,0.801,0.852,0.054,0.382,0.462,0.503,0.464,0.779,18.467
28556,0.546,0.231,0.533,0.745,0.638,0.57,0.942,0.215,0.847,0.482,15.272
28557,0.463,0.689,0.096,0.654,0.26,0.53,0.502,0.971,0.417,0.273,18.273
28558,0.171,0.317,0.807,0.028,0.289,0.875,0.26,0.666,0.935,0.236,4.01
28559,0.953,0.924,0.498,0.479,0.938,0.072,0.757,0.071,0.849,0.771,13.123
28560,0.625,0.857,0.02,0.657,0.123,0.67,0.218,0.144,0.272,0.007,22.96
28561,0.338,0.639,0.719,0.416,0.894,0.17,0.696,0.54,0.348,0.13,17.155
28562,0.14,0.074,0.811,0.503,0.698,0.652,0.112,0.615,0.483,0.131,8.415
28563,0.282,0.143,0.484,0.924,0.575,0.118,0.673,0.534,0.684,0.4,12.107
28564,0.987,0.935,0.289,0.285,0.68,0.006,0.896,0.733,0.394,0.532,9.086
28565,0.566,0.879,0.912,0.832,0.802,0.93,0.966,0.622,0.663,0.024,24.823
28566,0.797,0.49,0.727,0.137,0.226,0.184,0.036,0.946,0.447,0.223,13.578
28567,0.253,0.601,0.561,0.472,0.111,0.999,0.42,0.759,0.425,0.956,12.126
28568,0.649,0.853,0.499,0.732,0.055,0.327,0.768,0.519,0.307,0.703,19.799
28569,0.679,0.435,0.774,0.478,0.896,0.918,0.726,0.328,0.551,0.021,20.633
28570,0.805,0.577,0.296,0.367,0.442,0.316,0.527,0.944,0.751,0.441,16.466
28571,0.367,0.431,0.084,0.707,0.185,0.174,0.801,0.242,0.741,0.263,15.808
28572,0.528,0.163,0.772,0.581,0.2,0.129,0.531,0.381,0.733,0.958,11.067
28573,0.803,0.966,0.003,0.106,0.077,0.327,0.203,0.544,0.266,0.148,12.214
28574,0.543,0.168,0.192,0.854,0.182,0.581,0.664,0.251,0.544,0.716,14.762
28575,0.298,0.825,0.567,0.25,0.765,0.655,0.999,0.297,0.729,0.816,14.002
28576,0.961,0.274,0.998,0.887,0.799,0.516,0.076,0.871,0.405,0.697,25.774
28577,0.012,0.91,0.748,0.129,0.211,0.239,0.251,0.001,0.898,0.485,4.253
28578,0.22,0.044,0.862,0.269,0.6,0.947,0.536,0.942,0.021,0.22,9.37
28579,0.284,0.364,0.223,0.246,0.607,0.043,0.158,0.185,0.057,0.661,10.321
28580,0.589,0.042,0.098,0.237,0.3,0.399,0.885,0.224,0.083,0.105,8.545
28581,0.877,0.92,0.212,0.358,0.272,0.485,0.406,0.833,0.147,0.913,13.586
28582,0.166,0.056,0.813,0.304,0.68,0.723,0.854,0.657,0.149,0.441,8.154
28583,0.712,0.874,0.815,0.596,0.911,0.502,0.468,0.894,0.128,0.886,21.983
28584,0.757,0.205,0.165,0.681,0.816,0.052,0.485,0.572,0.128,0.269,19.659
28585,0.77,0.68,0.274,0.915,0.875,0.425,0.284,0.74,0.657,0.456,22.533
28586,0.99,0.063,0.63,0.419,0.413,0.297,0.818,0.429,0.295,0.417,7.92
28587,0.858,0.471,0.923,0.496,0.277,0.804,0.961,0.506,0.613,0.709,19.442
28588,0.117,0.204,0.638,0.987,0.584,0.687,0.551,0.235,0.04,0.488,14.292
28589,0.969,0.121,0.029,0.969,0.466,0.597,0.607,0.659,0.877,0.142,21.548
28590,0.887,0.8,0.95,0.291,0.199,0.765,0.443,0.57,0.924,0.517,17.285
28591,0.644,0.487,0.067,0.412,0.559,0.849,0.645,0.865,0.427,0.541,17.201
28592,0.406,0.019,0.02,0.784,0.636,0.618,0.792,0.659,0.739,0.498,18.574
28593,0.491,0.786,0.042,0.621,0.912,0.632,0.403,0.719,0.597,0.706,23.114
28594,0.855,0.703,0.388,0.379,0.039,0.938,0.188,0.106,0.427,0.642,13.873
28595,0.999,0.412,0.812,0.498,0.626,0.308,0.416,0.951,0.28,0.971,19.089
28596,0.655,0.859,0.562,0.505,0.296,0.246,0.514,0.214,0.871,0.193,16.417
28597,0.657,0.722,0.51,0.435,0.251,0.101,0.344,0.964,0.32,0.015,16.281
28598,0.198,0.403,0.526,0.279,0.474,0.217,0.429,0.747,0.279,0.147,7.365
28599,0.751,0.875,0.319,0.529,0.45,0.146,0.988,0.899,0.911,0.604,16.669
28600,0.695,0.391,0.369,0.529,0.64,0.609,0.638,0.946,0.101,0.204,16.099
28601,0.982,0.563,0.654,0.127,0.977,0.394,0.69,0.984,0.544,0.145,16.176
28602,0.28,0.995,0.263,0.683,0.434,0.088,0.966,0.926,0.092,0.954,17.033
28603,0.772,0.889,0.25,0.177,0.631,0.717,0.328,0.458,0.69,0.307,14.163
28604,0.254,0.792,0.048,0.735,0.368,0.866,0.194,0.605,0.954,0.667,18.327
28605,0.996,0.954,0.785,0.046,0.449,0.039,0.839,0.883,0.478,0.216,5.567
28606,0.767,0.942,0.144,0.421,0.729,0.578,0.716,0.556,0.867,0.009,18.083
28607,0.192,0.912,0.37,0.322,0.304,0.61,0.106,0.399,0.533,0.309,11.068
28608,0.006,0.691,0.788,0.485,0.056,0.29,0.1,0.136,0.548,0.654,5.501
28609,0.61,0.866,0.122,0.907,0.654,0.338,0.779,0.937,0.873,0.46,26.183
28610,0.713,0.688,0.967,0.208,0.885,0.082,0.999,0.075,0.817,0.708,20.545
28611,0.12,0.819,0.6,0.691,0.7,0.38,0.454,0.753,0.99,0.403,13.22
28612,0.497,0.202,0.942,0.262,0.299,0.933,0.755,0.245,0.856,0.474,11.657
28613,0.099,0.79,0.071,0.466,0.191,0.371,0.783,0.758,0.963,0.328,12.723
28614,0.956,0.196,0.289,0.134,0.496,0.316,0.382,0.996,0.806,0.208,9.623
28615,0.436,0.976,0.874,0.603,0.168,0.517,0.319,0.299,0.882,0.218,18.599
28616,0.63,0.644,0.035,0.984,0.045,0.794,0.889,0.886,0.825,0.943,22.74
28617,0.188,0.419,0.245,0.454,0.729,0.641,0.469,0.518,0.663,0.334,10.896
28618,0.377,0.768,0.583,0.684,0.399,0.349,0.78,0.556,0.015,0.408,17.077
28619,0.779,0.104,0.296,0.048,0.542,0.939,0.151,0.492,0.586,0.946,6.31
28620,0.337,0.024,0.337,0.582,0.832,0.571,0.559,0.427,0.605,0.673,11.493
28621,0.851,0.114,0.289,0.767,0.961,0.953,0.279,0.69,0.781,0.957,16.192
28622,0.235,0.64,0.389,0.887,0.874,0.915,0.427,0.608,0.022,0.722,18.718
28623,0.49,0.405,0.555,0.838,0.515,0.548,0.169,0.912,0.7,0.622,15.059
28624,0.738,0.689,0.805,0.531,0.612,0.672,0.869,0.658,0.998,0.915,18.642
28625,0.26,0.759,0.253,0.431,0.55,0.555,0.805,0.412,0.039,0.358,13.393
28626,0.61,0.361,0.465,0.051,0.902,0.8,0.118,0.458,0.622,0.897,12.646
28627,0.401,0.95,0.185,0.317,0.118,0.1,0.796,0.042,0.564,0.312,13.782
28628,0.92,0.459,0.685,0.726,0.133,0.987,0.285,0.658,0.381,0.824,17.711
28629,0.029,0.541,0.042,0.941,0.163,0.205,0.589,0.189,0.922,0.764,14.958
28630,0.685,0.9,0.859,0.878,0.669,0.467,0.364,0.892,0.295,0.753,23.762
28631,0.919,0.842,0.897,0.09,0.641,0.068,0.51,0.451,0.782,0.816,15.388
28632,0.144,0.73,0.268,0.393,0.655,0.04,0.996,0.301,0.608,0.74,12.009
28633,0.485,0.772,0.379,0.749,0.825,0.938,0.682,0.428,0.695,0.448,22.463
28634,0.707,0.253,0.791,0.56,0.83,0.883,0.919,0.445,0.661,0.994,18.233
28635,0.395,0.094,0.954,0.848,0.404,0.127,0.817,0.462,0.708,0.8,16.652
28636,0.624,0.728,0.969,0.199,0.293,0.638,0.927,0.247,0.257,0.811,17.332
28637,0.951,0.517,0.425,0.232,0.373,0.892,0.309,0.798,0.202,0.797,14.539
28638,0.961,0.447,0.58,0.039,0.355,0.156,0.263,0.838,0.428,0.243,12.435
28639,0.335,0.658,0.13,0.426,0.465,0.13,0.909,0.057,0.685,0.567,17.285
28640,0.41,0.897,0.834,0.466,0.773,0.061,0.104,0.315,0.023,0.016,19.052
28641,0.458,0.646,0.516,0.202,0.902,0.696,0.366,0.448,0.721,0.203,15.926
28642,0.726,0.09,0.997,0.595,0.497,0.132,0.181,0.439,0.807,0.273,16.999
28643,0.551,0.54,0.22,0.571,0.613,0.545,0.814,0.034,0.109,0.224,17.488
28644,0.453,0.801,0.597,0.977,0.094,0.843,0.977,0.477,0.039,0.72,20.967
28645,0.922,0.173,0.376,0.561,0.891,0.628,0.113,0.021,0.054,0.461,13.859
28646,0.334,0.248,0.202,0.272,0.134,0.802,0.7,0.995,0.08,0.807,5.446
28647,0.042,0.976,0.238,0.252,0.553,0.582,0.527,0.266,0.504,0.514,6.87
28648,0.043,0.429,0.783,0.007,0.563,0.52,0.735,0.008,0.887,0.887,4.59
28649,0.481,0.068,0.708,0.942,0.741,0.598,0.427,0.907,0.564,0.014,14.662
28650,0.814,0.612,0.835,0.16,0.902,0.702,0.548,0.457,0.334,0.128,17.62
28651,0.245,0.844,0.613,0.537,0.31,0.226,0.038,0.234,0.53,0.665,12.274
28652,0.787,0.746,0.912,0.519,0.329,0.918,0.036,0.657,0.676,0.31,18.572
28653,0.245,0.411,0.473,0.442,0.675,0.786,0.776,0.484,0.38,0.546,12.485
28654,0.472,0.321,0.482,0.585,0.893,0.777,0.709,0.365,0.562,0.404,15.374
28655,0.227,0.17,0.092,0.659,0.746,0.308,0.814,0.162,0.98,0.837,17.052
28656,0.803,0.389,0.906,0.47,0.012,0.154,0.697,0.412,0.151,0.233,16.247
28657,0.909,0.702,0.28,0.422,0.779,0.572,0.985,0.578,0.35,0.066,18.233
28658,0.484,0.397,0.27,0.855,0.905,0.912,0.595,0.762,0.298,0.876,19.824
28659,0.626,0.086,0.595,0.414,0.351,0.549,0.291,0.236,0.871,0.946,7.393
28660,0.043,0.458,0.753,0.686,0.053,0.789,0.31,0.536,0.224,0.242,7.126
28661,0.041,0.541,0.545,0.395,0.953,0.194,0.856,0.458,0.396,0.55,9.254
28662,0.362,0.764,0.414,0.596,0.609,0.795,0.684,0.06,0.704,0.77,17.207
28663,0.247,0.229,0.073,0.121,0.511,0.134,0.015,0.372,0.462,0.855,7.898
28664,0.058,0.742,0.528,0.292,0.75,0.859,0.977,0.717,0.855,0.028,9.167
28665,0.41,0.823,0.341,0.47,0.961,0.823,0.35,0.828,0.303,0.276,19.263
28666,0.201,0.739,0.362,0.847,0.2,0.47,0.813,0.914,0.876,0.655,14.057
28667,0.243,0.605,0.706,0.481,0.7,0.767,0.851,0.737,0.967,0.472,12.59
28668,0.554,0.804,0.328,0.546,0.54,0.044,0.129,0.063,0.343,0.489,19.737
