ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,target
28849,42,entrepreneur,married,secondary,no,0,yes,no,cellular,9,apr,331,1,140,4,failure,1.0
28850,37,management,divorced,tertiary,no,443,yes,no,cellular,9,apr,240,3,-1,0,unknown,0.0
28851,55,blue-collar,married,secondary,no,1011,yes,no,cellular,12,aug,112,2,-1,0,unknown,0.0
28852,47,services,married,primary,no,504,no,yes,unknown,18,jun,156,3,-1,0,unknown,0.0
28853,43,blue-collar,single,secondary,no,421,yes,no,unknown,15,may,298,3,-1,0,unknown,0.0
28854,38,blue-collar,single,secondary,no,577,yes,no,unknown,2,jun,50,2,-1,0,unknown,0.0
28855,46,blue-collar,married,primary,no,665,no,no,cellular,30,jan,89,4,235,2,failure,0.0
28856,31,management,single,tertiary,no,1494,no,no,cellular,13,aug,275,12,-1,0,unknown,0.0
28857,39,entrepreneur,married,tertiary,no,0,no,no,cellular,31,jul,70,3,-1,0,unknown,0.0
28858,54,management,divorced,tertiary,no,129,yes,no,unknown,30,may,132,1,-1,0,unknown,0.0
28859,39,blue-collar,single,secondary,no,653,no,no,unknown,11,jun,54,4,-1,0,unknown,0.0
28860,40,management,married,tertiary,no,51,no,no,cellular,19,aug,164,2,-1,0,unknown,0.0
28861,51,retired,married,primary,no,670,yes,no,cellular,7,may,391,1,-1,0,unknown,0.0
28862,38,services,married,secondary,no,293,no,no,unknown,20,jun,70,2,-1,0,unknown,0.0
28863,44,entrepreneur,married,tertiary,no,307,yes,no,unknown,2,jun,338,2,-1,0,unknown,0.0
28864,32,blue-collar,married,secondary,no,5164,no,no,cellular,21,nov,253,1,-1,0,unknown,0.0
28865,36,blue-collar,married,secondary,no,141,yes,no,unknown,23,may,106,3,-1,0,unknown,0.0
28866,44,blue-collar,married,primary,no,1669,no,no,unknown,19,jun,64,2,-1,0,unknown,0.0
28867,42,blue-collar,married,secondary,no,-128,no,yes,cellular,28,jul,180,4,-1,0,unknown,0.0
28868,50,technician,married,secondary,no,20,yes,no,cellular,9,jul,95,1,-1,0,unknown,0.0
28869,27,blue-collar,married,secondary,no,4333,no,no,cellular,20,apr,163,1,-1,0,unknown,1.0
28870,38,admin.,married,secondary,no,-728,yes,no,cellular,11,jul,333,1,-1,0,unknown,0.0
28871,25,blue-collar,married,primary,no,0,no,no,cellular,7,jul,64,1,-1,0,unknown,0.0
28872,40,management,married,tertiary,no,378,yes,yes,cellular,28,jan,260,1,268,2,failure,0.0
28873,35,management,married,tertiary,yes,0,yes,yes,cellular,21,nov,70,1,-1,0,unknown,0.0
28874,34,blue-collar,married,unknown,no,0,yes,no,cellular,7,may,183,1,-1,0,unknown,0.0
28875,30,management,married,tertiary,no,900,no,no,cellular,18,nov,123,1,124,2,failure,0.0
28876,36,management,divorced,tertiary,no,14930,no,no,cellular,23,jul,190,1,-1,0,unknown,0.0
28877,44,housemaid,married,primary,no,-156,no,yes,cellular,30,jul,1211,2,-1,0,unknown,1.0
28878,79,retired,married,secondary,no,4738,no,no,telephone,9,jul,151,5,-1,0,unknown,0.0
28879,32,management,married,tertiary,no,322,no,no,cellular,4,feb,101,1,-1,0,unknown,0.0
28880,58,admin.,divorced,secondary,no,74,yes,no,telephone,22,jul,514,11,-1,0,unknown,0.0
28881,33,management,single,tertiary,no,2637,no,no,cellular,28,aug,583,17,-1,0,unknown,1.0
28882,56,housemaid,married,primary,no,19,no,no,cellular,13,aug,111,2,-1,0,unknown,0.0
28883,57,technician,divorced,secondary,no,3105,yes,no,unknown,14,may,173,11,-1,0,unknown,0.0
28884,39,services,married,secondary,no,946,yes,no,cellular,17,apr,295,2,-1,0,unknown,0.0
28885,44,services,married,primary,no,-79,yes,no,unknown,7,may,179,2,-1,0,unknown,0.0
28886,26,technician,single,tertiary,no,1274,no,no,telephone,29,jan,475,2,-1,0,unknown,0.0
28887,36,management,single,secondary,no,1898,yes,no,cellular,22,aug,243,4,-1,0,unknown,0.0
28888,45,technician,divorced,unknown,yes,-25,no,yes,unknown,3,jul,158,3,-1,0,unknown,0.0
28889,58,entrepreneur,single,tertiary,no,229,yes,no,cellular,7,may,162,7,-1,0,unknown,0.0
28890,30,housemaid,single,tertiary,no,3362,no,no,cellular,12,aug,101,2,-1,0,unknown,0.0
28891,33,management,divorced,secondary,no,1897,yes,yes,unknown,2,jun,197,1,-1,0,unknown,0.0
28892,33,blue-collar,married,primary,no,0,no,no,cellular,21,jul,47,2,-1,0,unknown,0.0
28893,40,admin.,divorced,secondary,no,83,yes,no,cellular,6,may,327,1,280,6,failure,0.0
28894,68,retired,married,unknown,no,3701,no,no,telephone,8,jun,149,1,-1,0,unknown,0.0
28895,52,self-employed,single,secondary,no,207,no,yes,cellular,18,nov,179,1,-1,0,unknown,0.0
28896,48,management,divorced,tertiary,no,428,yes,no,cellular,4,may,347,2,167,2,failure,0.0
28897,39,blue-collar,married,primary,no,579,yes,yes,cellular,5,may,98,4,-1,0,unknown,0.0
28898,34,management,single,tertiary,no,171,yes,no,cellular,7,may,191,1,294,1,failure,0.0
28899,40,technician,married,secondary,no,1269,yes,no,unknown,29,may,656,1,-1,0,unknown,0.0
28900,26,student,single,unknown,no,19,no,no,telephone,30,apr,268,1,-1,0,unknown,0.0
28901,42,blue-collar,single,primary,no,22,yes,no,cellular,14,may,116,4,365,1,failure,0.0
28902,36,blue-collar,married,secondary,no,1704,no,no,unknown,11,jun,179,4,-1,0,unknown,0.0
28903,56,blue-collar,married,secondary,no,2409,no,no,unknown,17,jun,173,2,-1,0,unknown,0.0
28904,37,management,married,secondary,no,857,yes,no,cellular,28,jan,132,1,-1,0,unknown,0.0
28905,31,entrepreneur,divorced,secondary,no,290,yes,no,cellular,13,apr,230,1,-1,0,unknown,0.0
28906,37,blue-collar,married,secondary,no,1818,yes,no,unknown,20,jun,193,11,-1,0,unknown,0.0
28907,36,blue-collar,married,primary,no,356,yes,yes,cellular,12,may,692,4,172,4,other,0.0
28908,43,retired,married,primary,no,7298,no,no,unknown,11,jun,36,2,-1,0,unknown,0.0
28909,28,unemployed,single,secondary,no,1055,no,no,cellular,28,jan,196,1,-1,0,unknown,0.0
28910,61,retired,married,secondary,no,2801,yes,yes,cellular,10,mar,239,1,-1,0,unknown,1.0
28911,40,blue-collar,married,secondary,no,746,yes,yes,cellular,2,feb,241,1,262,3,other,0.0
28912,51,housemaid,married,primary,no,1337,no,no,telephone,30,jul,74,6,-1,0,unknown,0.0
28913,35,management,married,tertiary,no,109,no,yes,cellular,21,aug,257,2,-1,0,unknown,0.0
28914,40,blue-collar,married,primary,no,7831,yes,no,unknown,14,may,78,1,-1,0,unknown,0.0
28915,42,blue-collar,married,primary,no,875,yes,no,cellular,17,apr,426,5,148,1,failure,0.0
28916,39,management,married,tertiary,no,2985,no,no,cellular,14,aug,91,2,-1,0,unknown,0.0
28917,40,management,divorced,tertiary,no,1038,no,no,cellular,7,aug,162,5,-1,0,unknown,0.0
28918,80,housemaid,married,secondary,no,499,no,no,telephone,13,apr,224,2,393,4,failure,0.0
28919,36,technician,married,secondary,no,644,no,no,unknown,4,jul,133,1,-1,0,unknown,0.0
28920,29,management,single,tertiary,no,7345,no,no,cellular,30,apr,222,1,-1,0,unknown,0.0
28921,41,management,single,tertiary,no,1373,no,no,cellular,30,jul,81,2,-1,0,unknown,0.0
28922,50,management,married,tertiary,no,24,no,no,cellular,20,aug,157,1,-1,0,unknown,0.0
28923,56,management,married,tertiary,no,79,no,no,cellular,7,aug,82,2,-1,0,unknown,0.0
28924,34,blue-collar,married,secondary,no,261,yes,no,cellular,3,feb,88,5,251,3,failure,0.0
28925,56,blue-collar,married,unknown,no,665,yes,no,unknown,20,jun,109,2,-1,0,unknown,0.0
28926,39,admin.,single,primary,no,2805,no,no,unknown,5,jun,288,2,-1,0,unknown,0.0
28927,28,technician,single,secondary,no,216,yes,no,unknown,13,may,66,1,-1,0,unknown,0.0
28928,25,blue-collar,married,secondary,no,4280,no,yes,cellular,8,jul,148,2,-1,0,unknown,0.0
28929,44,services,married,unknown,no,67,yes,no,unknown,5,jun,202,1,-1,0,unknown,0.0
28930,39,management,married,tertiary,no,198,yes,no,unknown,19,may,138,8,-1,0,unknown,0.0
28931,31,admin.,single,secondary,no,482,yes,no,cellular,18,nov,183,1,-1,0,unknown,0.0
28932,51,blue-collar,divorced,primary,no,325,yes,no,unknown,6,may,254,2,-1,0,unknown,0.0
28933,29,blue-collar,married,secondary,no,297,yes,no,cellular,17,apr,240,2,-1,0,unknown,0.0
28934,33,management,married,tertiary,no,3713,yes,no,cellular,20,nov,175,1,-1,0,unknown,0.0
28935,30,technician,divorced,tertiary,no,317,yes,no,cellular,15,may,165,3,294,5,failure,0.0
28936,43,self-employed,married,secondary,no,5704,yes,no,cellular,6,aug,139,2,-1,0,unknown,0.0
28937,44,management,married,tertiary,no,0,yes,no,unknown,28,may,260,1,-1,0,unknown,0.0
28938,28,admin.,single,secondary,no,242,yes,yes,cellular,12,may,256,1,349,1,failure,0.0
28939,32,blue-collar,married,secondary,no,222,yes,no,cellular,11,may,298,2,-1,0,unknown,0.0
28940,35,management,single,secondary,no,73,yes,no,unknown,28,may,79,2,-1,0,unknown,0.0
28941,27,blue-collar,single,primary,no,232,yes,no,cellular,26,oct,701,2,-1,0,unknown,1.0
28942,34,housemaid,single,tertiary,no,43,no,no,cellular,25,aug,198,8,-1,0,unknown,0.0
28943,40,housemaid,married,secondary,no,2064,no,no,cellular,12,aug,107,1,-1,0,unknown,0.0
28944,37,entrepreneur,married,primary,no,1529,yes,no,cellular,20,apr,201,3,-1,0,unknown,0.0
28945,36,technician,married,tertiary,no,1179,yes,no,cellular,25,sep,79,1,-1,0,unknown,0.0
28946,44,admin.,married,secondary,no,251,no,yes,telephone,28,jul,122,3,-1,0,unknown,0.0
28947,49,blue-collar,married,secondary,no,4259,no,no,cellular,19,nov,146,3,111,7,failure,0.0
28948,36,technician,married,secondary,no,1368,no,no,cellular,1,jun,516,1,292,5,failure,1.0
28949,70,retired,married,primary,no,579,no,no,cellular,11,feb,82,2,181,1,failure,0.0
28950,24,student,single,secondary,no,372,yes,no,cellular,17,apr,143,1,-1,0,unknown,0.0
28951,32,admin.,married,secondary,no,0,no,no,cellular,30,jan,119,3,-1,0,unknown,0.0
28952,27,unemployed,single,secondary,no,0,yes,no,cellular,6,may,153,1,-1,0,unknown,0.0
28953,57,unemployed,married,primary,no,2743,no,no,cellular,29,jan,89,1,-1,0,unknown,0.0
28954,36,blue-collar,married,primary,no,0,yes,yes,telephone,13,may,18,1,-1,0,unknown,0.0
28955,57,blue-collar,married,primary,no,630,yes,no,unknown,29,may,52,1,-1,0,unknown,0.0
28956,37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,-1,0,unknown,1.0
28957,56,management,married,tertiary,no,363,no,no,cellular,2,feb,49,1,-1,0,unknown,0.0
28958,46,blue-collar,single,secondary,no,2612,yes,no,unknown,14,may,414,2,-1,0,unknown,0.0
28959,28,blue-collar,married,primary,no,26,no,no,unknown,12,may,40,3,-1,0,unknown,0.0
28960,39,management,single,tertiary,no,4239,yes,no,cellular,7,may,40,1,-1,0,unknown,0.0
28961,44,management,married,tertiary,no,2400,no,no,unknown,20,jun,82,1,-1,0,unknown,0.0
28962,36,technician,married,tertiary,no,98,no,no,cellular,4,feb,146,1,-1,0,unknown,0.0
28963,55,management,married,tertiary,no,12972,no,no,telephone,18,aug,205,1,-1,0,unknown,1.0
28964,30,management,single,tertiary,no,1435,yes,no,cellular,17,nov,104,3,-1,0,unknown,0.0
28965,28,blue-collar,single,secondary,no,-267,yes,no,cellular,15,may,145,2,329,4,failure,0.0
28966,33,blue-collar,married,primary,no,5151,yes,yes,cellular,4,may,124,3,165,5,failure,0.0
28967,51,self-employed,married,primary,no,106,yes,no,telephone,31,jul,240,2,-1,0,unknown,0.0
28968,45,technician,married,secondary,no,760,no,no,cellular,7,aug,95,2,-1,0,unknown,0.0
28969,47,services,married,secondary,no,1315,no,no,cellular,20,nov,329,4,-1,0,unknown,1.0
28970,40,services,single,secondary,no,326,yes,no,cellular,6,may,242,2,169,2,failure,0.0
28971,51,blue-collar,married,secondary,no,-237,yes,yes,cellular,20,apr,379,3,320,2,other,0.0
28972,30,student,single,tertiary,no,300,no,no,cellular,6,feb,38,1,-1,0,unknown,0.0
28973,64,management,married,tertiary,no,679,no,no,telephone,22,apr,135,3,-1,0,unknown,0.0
28974,28,blue-collar,married,secondary,no,619,no,no,telephone,7,jul,327,2,-1,0,unknown,0.0
28975,31,management,single,tertiary,no,574,yes,no,cellular,16,jul,410,2,-1,0,unknown,0.0
28976,71,retired,divorced,tertiary,yes,1236,yes,no,cellular,14,sep,335,4,-1,0,unknown,1.0
28977,39,blue-collar,married,primary,no,0,no,no,unknown,9,jun,173,1,-1,0,unknown,0.0
28978,31,management,single,tertiary,no,2983,yes,no,cellular,2,jul,153,1,-1,0,unknown,0.0
28979,18,student,single,secondary,no,156,no,no,cellular,4,nov,298,2,82,4,other,0.0
28980,44,management,married,tertiary,no,149,yes,no,cellular,29,jan,507,1,220,2,success,0.0
28981,51,admin.,married,primary,no,658,yes,no,unknown,14,may,369,1,-1,0,unknown,0.0
28982,40,blue-collar,single,secondary,no,1,yes,no,unknown,8,may,190,1,-1,0,unknown,0.0
28983,38,services,married,secondary,no,706,no,no,cellular,18,nov,206,2,-1,0,unknown,0.0
28984,25,blue-collar,married,secondary,no,316,yes,yes,unknown,19,may,360,2,-1,0,unknown,0.0
28985,54,retired,single,primary,no,767,no,no,unknown,9,jun,42,2,-1,0,unknown,0.0
28986,51,self-employed,married,secondary,no,-201,no,yes,cellular,9,jul,153,2,-1,0,unknown,0.0
28987,25,management,single,tertiary,no,295,no,no,cellular,5,jun,169,1,-1,0,unknown,0.0
28988,46,blue-collar,married,primary,no,0,no,no,cellular,24,jul,92,1,-1,0,unknown,0.0
28989,54,blue-collar,divorced,primary,no,4401,no,no,telephone,13,may,414,1,183,2,success,1.0
28990,43,admin.,married,secondary,no,-879,yes,no,unknown,20,jun,199,4,-1,0,unknown,0.0
28991,41,technician,married,secondary,no,0,yes,no,telephone,4,dec,43,1,-1,0,unknown,0.0
28992,35,technician,married,secondary,no,249,no,no,cellular,21,aug,205,8,-1,0,unknown,0.0
28993,34,technician,single,tertiary,no,362,yes,no,cellular,21,nov,15,2,-1,0,unknown,0.0
28994,58,blue-collar,married,primary,no,226,yes,no,cellular,14,jul,306,2,-1,0,unknown,0.0
28995,50,technician,married,secondary,no,1088,yes,no,unknown,20,jun,179,21,-1,0,unknown,0.0
28996,59,management,married,primary,no,0,yes,no,telephone,7,may,123,3,-1,0,unknown,0.0
28997,56,housemaid,married,primary,no,954,no,no,unknown,20,jun,81,10,-1,0,unknown,0.0
28998,31,services,single,secondary,no,203,yes,no,unknown,29,may,442,3,-1,0,unknown,0.0
28999,53,blue-collar,single,unknown,no,160,yes,no,cellular,7,may,589,2,-1,0,unknown,0.0
29000,44,admin.,divorced,secondary,no,777,yes,no,cellular,18,may,517,3,350,2,failure,0.0
29001,35,management,married,primary,no,0,yes,yes,cellular,9,apr,260,3,-1,0,unknown,0.0
29002,60,admin.,divorced,secondary,no,4519,no,no,cellular,4,may,136,1,91,1,failure,0.0
29003,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,aug,137,2,104,3,success,1.0
29004,39,services,married,secondary,no,18,yes,yes,cellular,20,apr,155,1,154,2,failure,0.0
29005,49,technician,married,tertiary,no,1843,yes,no,cellular,25,may,269,1,-1,0,unknown,0.0
29006,40,technician,married,secondary,no,2266,no,no,cellular,16,oct,447,1,147,5,failure,1.0
29007,33,self-employed,single,tertiary,no,658,yes,no,cellular,12,apr,93,1,173,2,success,0.0
29008,38,technician,single,secondary,no,864,yes,no,cellular,13,may,364,1,348,1,failure,0.0
29009,56,technician,married,secondary,no,76,yes,no,cellular,28,jul,93,3,-1,0,unknown,0.0
29010,47,blue-collar,divorced,secondary,no,-4,yes,no,cellular,16,jul,77,1,-1,0,unknown,0.0
29011,28,admin.,single,secondary,no,-215,yes,no,cellular,15,may,188,1,360,3,failure,0.0
29012,45,blue-collar,single,primary,no,92,no,yes,cellular,25,jul,99,7,-1,0,unknown,0.0
29013,60,technician,divorced,tertiary,no,-361,no,yes,cellular,28,jul,76,6,-1,0,unknown,0.0
29014,47,management,single,tertiary,no,0,no,no,cellular,12,aug,138,2,-1,0,unknown,0.0
29015,40,management,married,tertiary,no,558,no,no,cellular,28,aug,50,5,-1,0,unknown,0.0
29016,40,technician,married,secondary,no,529,no,yes,cellular,28,jan,596,1,-1,0,unknown,0.0
29017,42,management,single,tertiary,no,2032,yes,no,cellular,24,jul,1173,4,-1,0,unknown,0.0
29018,33,services,single,tertiary,no,0,yes,no,cellular,18,nov,199,1,-1,0,unknown,0.0
29019,39,blue-collar,single,secondary,no,175,no,no,cellular,12,may,17,1,365,2,other,0.0
29020,24,student,single,secondary,no,1250,no,no,cellular,25,mar,411,2,-1,0,unknown,1.0
29021,37,blue-collar,married,primary,no,2079,yes,yes,cellular,14,may,299,1,360,2,failure,0.0
29022,73,retired,married,unknown,no,739,no,no,cellular,11,sep,210,1,-1,0,unknown,1.0
29023,24,blue-collar,married,secondary,no,94,yes,no,unknown,12,may,166,2,-1,0,unknown,0.0
29024,38,technician,single,tertiary,no,38,no,no,unknown,16,jun,64,1,-1,0,unknown,0.0
29025,56,management,married,tertiary,no,1407,no,no,cellular,1,jun,388,1,-1,0,unknown,0.0
29026,55,technician,married,unknown,no,4746,yes,no,unknown,23,may,288,3,-1,0,unknown,0.0
29027,50,admin.,married,secondary,no,715,no,no,cellular,28,aug,131,13,-1,0,unknown,0.0
29028,35,management,single,tertiary,no,474,yes,yes,cellular,29,jan,372,1,-1,0,unknown,0.0
29029,40,blue-collar,married,secondary,no,4259,no,no,unknown,12,jun,454,4,-1,0,unknown,0.0
29030,55,self-employed,divorced,secondary,no,1530,no,no,cellular,2,feb,166,1,216,1,other,0.0
29031,32,management,married,tertiary,no,422,yes,no,cellular,3,feb,182,5,-1,0,unknown,0.0
29032,41,admin.,single,secondary,no,224,yes,no,cellular,12,may,22,8,-1,0,unknown,0.0
29033,49,retired,divorced,secondary,no,224,no,yes,cellular,31,jul,79,4,-1,0,unknown,0.0
29034,35,blue-collar,single,secondary,no,510,yes,no,unknown,16,may,81,6,-1,0,unknown,0.0
29035,29,management,divorced,tertiary,no,607,yes,yes,unknown,8,may,240,3,-1,0,unknown,0.0
29036,30,admin.,single,secondary,no,211,no,no,cellular,10,jul,473,1,-1,0,unknown,0.0
29037,57,services,married,secondary,no,2745,yes,no,unknown,17,jun,167,2,-1,0,unknown,0.0
29038,30,management,single,tertiary,no,218,no,no,unknown,3,jun,75,1,-1,0,unknown,0.0
29039,39,blue-collar,married,secondary,no,497,no,no,unknown,6,jun,95,4,-1,0,unknown,0.0
29040,55,services,married,secondary,no,0,no,no,cellular,22,oct,102,1,106,1,failure,0.0
29041,56,blue-collar,married,primary,no,5,yes,yes,unknown,6,may,407,2,-1,0,unknown,0.0
29042,38,technician,married,secondary,no,299,no,no,cellular,22,aug,200,1,-1,0,unknown,0.0
29043,31,services,married,secondary,no,1062,yes,yes,cellular,6,apr,230,1,-1,0,unknown,0.0
29044,33,student,married,secondary,no,1536,no,no,cellular,6,aug,258,2,178,4,success,1.0
29045,25,management,single,tertiary,no,2399,yes,no,unknown,3,jun,193,2,-1,0,unknown,0.0
29046,29,entrepreneur,single,secondary,no,404,no,no,cellular,30,jan,413,3,-1,0,unknown,0.0
29047,46,self-employed,married,primary,no,3155,yes,no,cellular,21,nov,271,1,-1,0,unknown,0.0
29048,32,blue-collar,married,primary,no,7406,yes,no,unknown,20,may,418,2,-1,0,unknown,0.0
29049,46,blue-collar,married,primary,no,642,no,no,unknown,12,jun,110,4,-1,0,unknown,0.0
29050,58,management,married,tertiary,no,1318,no,no,cellular,16,jul,184,1,179,5,failure,0.0
29051,45,technician,single,tertiary,no,2100,yes,no,cellular,23,jul,285,2,-1,0,unknown,0.0
29052,41,management,married,tertiary,no,285,yes,no,cellular,31,aug,90,4,147,4,failure,0.0
29053,60,blue-collar,married,primary,no,703,no,no,unknown,20,jun,24,7,-1,0,unknown,0.0
29054,28,admin.,married,secondary,no,0,yes,yes,cellular,14,jul,546,2,-1,0,unknown,0.0
29055,36,management,married,tertiary,no,2660,no,no,cellular,6,aug,252,2,-1,0,unknown,0.0
29056,37,management,married,tertiary,no,31,no,no,cellular,22,aug,72,2,-1,0,unknown,0.0
29057,49,management,single,tertiary,no,1556,yes,no,cellular,28,jul,674,3,-1,0,unknown,0.0
29058,24,blue-collar,single,secondary,no,383,no,no,cellular,27,may,101,1,-1,0,unknown,0.0
29059,33,blue-collar,married,tertiary,no,22,yes,no,unknown,27,may,375,1,-1,0,unknown,0.0
29060,38,blue-collar,married,secondary,no,475,yes,no,cellular,5,feb,412,1,-1,0,unknown,0.0
29061,52,blue-collar,divorced,primary,no,196,yes,no,unknown,7,may,119,3,-1,0,unknown,0.0
29062,37,services,single,secondary,no,1169,no,no,cellular,4,feb,311,4,-1,0,unknown,0.0
29063,43,technician,single,unknown,no,11115,no,no,cellular,23,oct,476,1,74,2,success,1.0
29064,58,entrepreneur,divorced,secondary,no,0,yes,no,cellular,7,may,270,3,-1,0,unknown,0.0
29065,35,services,married,tertiary,no,0,yes,no,unknown,2,jun,312,2,-1,0,unknown,0.0
29066,32,admin.,single,tertiary,no,3188,no,no,cellular,5,feb,65,2,242,1,other,0.0
29067,53,management,divorced,primary,no,-17,yes,yes,cellular,18,jul,508,1,-1,0,unknown,0.0
29068,42,blue-collar,married,unknown,no,2906,no,no,cellular,20,nov,350,1,-1,0,unknown,0.0
29069,58,blue-collar,married,primary,no,23,yes,no,unknown,20,may,91,6,-1,0,unknown,0.0
29070,34,management,married,tertiary,no,-123,yes,no,cellular,14,jul,64,3,-1,0,unknown,0.0
29071,34,blue-collar,married,primary,no,695,yes,yes,unknown,16,may,1064,4,-1,0,unknown,1.0
29072,26,technician,single,secondary,no,-859,yes,no,unknown,19,jun,297,1,-1,0,unknown,0.0
29073,55,unemployed,married,tertiary,no,5345,no,no,unknown,6,may,278,1,-1,0,unknown,0.0
