"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"899","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"900","False","Adult","Middle","Cautious","Current","None","Football","None","FamilySedan","Excellent","Domino","True","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"901","False","Adult","Middle","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"902","False","Adult","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"903","False","Adult","Prole","Normal","Older","Severe","EggShell","Severe","Economy","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","Suburb","False","HundredThou","HundredThou","False","Million","Poor","False","Thousand","Many"
"904","False","Adult","Middle","Cautious","Older","None","EggShell","None","SportsCar","Excellent","FiveThou","False","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"905","False","Adult","Middle","Adventurous","Current","Severe","Football","Moderate","FamilySedan","Poor","FiveThou","False","SubStandard","False","HundredThou","False","TwentyThou","Suburb","False","HundredThou","TenThou","True","Thousand","Good","True","Thousand","Many"
"906","False","Adolescent","Middle","Cautious","Older","Mild","EggShell","Mild","SportsCar","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","Rural","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"907","False","Adolescent","Middle","Normal","Older","None","Tank","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Many"
"908","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Many"
"909","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","True","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"910","False","Adult","Prole","Normal","Older","Severe","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"911","False","Senior","Prole","Normal","Current","None","Football","None","Economy","Poor","FiveThou","False","SubStandard","True","Thousand","False","TenThou","City","False","TenThou","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"912","False","Adolescent","Middle","Adventurous","Older","None","EggShell","None","SportsCar","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"913","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"914","True","Adolescent","UpperMiddle","Cautious","Current","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","One"
"915","False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","One"
"916","False","Senior","Middle","Cautious","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"917","False","Adult","Prole","Adventurous","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"918","False","Adolescent","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Rural","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"919","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"920","False","Adult","Prole","Cautious","Older","None","EggShell","None","SportsCar","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"921","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"922","False","Senior","Prole","Cautious","Older","Severe","EggShell","Severe","Economy","Poor","Domino","False","SubStandard","True","TenThou","False","FiveThou","City","True","TenThou","Thousand","False","Million","Poor","False","Thousand","Zero"
"923","False","Adolescent","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"924","False","Senior","UpperMiddle","Cautious","Current","None","Football","None","Luxury","Excellent","FiftyThou","True","Normal","True","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"925","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Many"
"926","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"927","False","Adolescent","Middle","Adventurous","Older","None","EggShell","None","SportsCar","Excellent","FiftyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"928","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"929","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Many"
"930","False","Adult","Middle","Adventurous","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Many"
"931","False","Adolescent","Middle","Cautious","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Secure","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"932","False","Senior","Prole","Cautious","Older","None","EggShell","None","SportsCar","Excellent","FiftyThou","True","Normal","True","HundredThou","True","TwentyThou","City","True","HundredThou","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"933","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","FiveThou","City","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"934","True","Adolescent","Prole","Psychopath","Older","Moderate","EggShell","Moderate","Economy","Poor","FiveThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","Thousand","False","Thousand","Fair","False","Thousand","Many"
"935","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"936","False","Adult","Middle","Cautious","Older","None","Tank","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"937","False","Adult","UpperMiddle","Cautious","Current","Severe","EggShell","Severe","Luxury","Poor","Domino","True","SubStandard","False","HundredThou","False","FiftyThou","Secure","True","HundredThou","HundredThou","True","Thousand","Good","True","Thousand","Zero"
"938","False","Adult","Middle","Adventurous","Older","Severe","EggShell","Severe","SportsCar","Poor","FiftyThou","False","Normal","False","TenThou","False","TenThou","Suburb","False","HundredThou","TenThou","False","Thousand","Fair","False","Thousand","One"
"939","False","Senior","Prole","Cautious","Older","None","Football","None","FamilySedan","Normal","FiveThou","False","Normal","True","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"940","False","Adult","UpperMiddle","Cautious","Current","None","EggShell","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"941","False","Adolescent","Prole","Adventurous","Current","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"942","False","Adult","Middle","Normal","Older","Moderate","EggShell","Moderate","SportsCar","Poor","FiveThou","False","SubStandard","False","Million","False","Million","Suburb","True","Million","Thousand","True","HundredThou","Poor","False","Million","Many"
"943","True","Adolescent","Middle","Cautious","Older","Mild","Football","Mild","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","HundredThou","HundredThou","True","Thousand","Fair","False","Thousand","Zero"
"944","False","Adult","Prole","Adventurous","Older","Mild","EggShell","Mild","Economy","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Many"
"945","False","Adult","Middle","Cautious","Older","Severe","Tank","Severe","FamilySedan","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","Secure","True","TenThou","TenThou","True","Thousand","Excellent","True","Thousand","One"
"946","False","Adult","UpperMiddle","Cautious","Older","Severe","Football","Severe","Luxury","Poor","FiftyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Secure","True","Million","HundredThou","False","Thousand","Good","True","Thousand","Zero"
