id   ,x1   ,x2   ,x3   ,x4   ,x5   ,y
7876 ,5.39 ,-6.15,7.82 ,-1.23,-4.32,-12.1088152315557
7877 ,3.17 ,1.79 ,-7.96,-1.02,2.44 ,13.004381230022
7878 ,-1.16,-0.4 ,-8.45,-1.17,-1.92,-1.43261378022432
7879 ,-2.35,-8   ,-5.3 ,-8.2 ,7.35 ,-49.6060119596869
7880 ,-8.4 ,-9.55,5.17 ,-5.02,-2.99,-27.3551033967361
7881 ,9.26 ,-6.59,-5.83,3.36 ,5.7  ,42.4018154626414
7882 ,-8.4 ,-4.78,9.41 ,0.66 ,1.57 ,56.0891764936581
7883 ,-6.8 ,-1.89,-6.26,3.6  ,-7.27,46.3435169982254
7884 ,7.32 ,7.43 ,6.68 ,8.71 ,0.26 ,7.93736496061087
7885 ,-9.05,-8.13,9.68 ,7.68 ,2.93 ,19.5598224349454
7886 ,5.37 ,6.25 ,-1.64,-2.19,8.08 ,-11.6966611244664
7887 ,1.86 ,6.43 ,-4.31,9.82 ,1.24 ,-34.7033647678673
7888 ,-5.44,-9.79,-1.04,-3.01,-7.91,-60.4824709435105
7889 ,-9.76,-4.87,-9.45,-6.37,1.19 ,64.8811213376343
7890 ,8.23 ,8.4  ,1.14 ,5.29 ,2.86 ,-1.58534024900794
7891 ,9.53 ,-9.14,-8.05,-0.98,4.76 ,14.5217745640233
7892 ,-4.23,-9.19,-7.58,3.51 ,-1.67,-63.019710652788
7893 ,1.28 ,3.62 ,-7.33,-6.15,-3.69,-7.42811360301822
7894 ,4.33 ,-1.54,-3.56,-9.55,-7.17,22.0925991741896
7895 ,7.18 ,1.99 ,7.23 ,-4.05,-4.3 ,46.4591999448419
7896 ,4.33 ,9.83 ,-2.91,3.77 ,-6.32,-83.8178380747512
7897 ,-2.5 ,-7.11,-3.56,-4.41,4.16 ,-50.0479651298657
7898 ,6    ,-0.27,-1.13,2.91 ,-0.41,29.8018536530718
7899 ,0.09 ,-4.15,-1.55,-3.29,-2.14,-7.49440147547573
7900 ,-6.4 ,-0.34,-6.25,5.98 ,-8.24,32.6650074647605
7901 ,1.12 ,-6.06,0.61 ,-2.92,0.01 ,-34.8801826767817
7902 ,-7.68,9.49 ,-9.96,5.05 ,-9.39,-22.0455657446057
7903 ,3.21 ,-7.45,-0.56,2.67 ,8.67 ,-37.2200468349099
7904 ,6.29 ,3.6  ,-3.54,8.01 ,-4.66,17.9396982676148
7905 ,2.44 ,-1.7 ,-3.48,-1.18,7.02 ,2.53341100831181
7906 ,4.34 ,-8.61,-1.8 ,-4.25,-1.07,-62.2592252779901
7907 ,6.14 ,-6.91,-5.79,-8.07,8.11 ,-7.94849447762967
7908 ,-2.59,2.34 ,8.53 ,6.21 ,0.09 ,9.27889209993184
7909 ,-0.01,-5.1 ,6.98 ,-5.76,-5.86,-25.6835764395609
7910 ,-9.46,-8.83,-5.25,-1.17,5.58 ,8.72052438129188
7911 ,3.41 ,-4.44,-3.99,-8.1 ,3.01 ,-11.6170563250333
7912 ,-4.06,-4.12,4.87 ,-6.51,-1.48,2.42558381779193
7913 ,-0.36,-0.8 ,-1.15,-2.53,5.18 ,7.06381870250255
7914 ,7.28 ,3.58 ,-3.3 ,6.9  ,2.04 ,46.2270324090198
7915 ,-7.54,4.47 ,-2.09,6.56 ,-3.29,31.2416638761356
7916 ,0.98 ,0.57 ,-7.94,-9.94,-8.52,9.34174853298068
7917 ,9.08 ,4.71 ,-8.69,-2.12,-0.98,66.8922447184429
7918 ,-8.67,3.72 ,-8.7 ,-8.16,-1.66,63.954482578516
7919 ,-6.01,5.27 ,1.64 ,4.11 ,-7.97,11.9208405011266
7920 ,-4.59,-5.01,-8.21,4.51 ,7.92 ,-1.81764110398292
7921 ,-8.39,-5.93,-1.61,-4.08,-7.13,41.9800577428311
7922 ,-9.57,2.16 ,1.64 ,3.23 ,8.15 ,83.7003444999486
7923 ,5.69 ,-7.13,-3.35,-1.35,-5.2 ,-8.80369182163775
7924 ,7.76 ,-1.11,-6.37,-3.34,-8.68,61.5400817194506
7925 ,6.72 ,7.82 ,4.04 ,8.11 ,9.6  ,-16.5716213714853
7926 ,-9   ,8.17 ,3.21 ,9.25 ,8.1  ,15.3726935274959
7927 ,-2.07,-1.95,-8.8 ,-3.86,-8.49,-5.80094543202072
7928 ,-1.9 ,3.79 ,4.05 ,8.07 ,2.5  ,-1.71639544840753
7929 ,0.37 ,-7.84,8.51 ,-3.21,3.56 ,-63.6659939554974
7930 ,5.2  ,-4.87,-8.66,-0.69,9.87 ,7.40499336303622
7931 ,-1.98,8.4  ,1.41 ,9.75 ,-9.21,-58.3101173486844
7932 ,-2.73,-6.92,6.49 ,4.6  ,5.8  ,-40.0224722090214
7933 ,-5.88,-7.81,-3.1 ,-0.17,-7.95,-22.5233454081982
7934 ,1.58 ,3.33 ,3.38 ,-1.32,-1.39,-10.1741340455785
7935 ,1.18 ,6.7  ,3.82 ,-4.99,1.23 ,-48.353476667425
7936 ,0.25 ,7.66 ,4.12 ,1.42 ,-3.59,-63.0805770301208
7937 ,0.64 ,9.56 ,-6.8 ,1.7  ,-5.36,-89.281820976004
7938 ,7.12 ,5.25 ,8.43 ,-3.19,3.83 ,30.2458763528481
7939 ,-7.34,-6.6 ,-5.35,-9.14,0.74 ,2.50717885760069
7940 ,-5.06,-0.78,4.98 ,2.94 ,-7.66,23.5333192574277
7941 ,-8.85,0.24 ,6.75 ,1.06 ,2.83 ,72.6049827376172
7942 ,3.19 ,6.75 ,-0.21,4.56 ,3.89 ,-39.2235678302065
7943 ,-2.26,-7.28,4.04 ,-4.54,1.33 ,-39.1341154927567
7944 ,9.31 ,-9.5 ,2.1  ,6.47 ,-7.29,3.25632833429278
7945 ,8.05 ,0.85 ,-0.54,-3.67,5.26 ,64.4042999175564
7946 ,-0.81,-3.65,2.35 ,2.2  ,-5.76,-18.0365870050281
7947 ,4.7  ,4.06 ,9.89 ,7.65 ,0.67 ,1.91796690418721
7948 ,7.73 ,3.85 ,-7.12,-5.35,2.2  ,52.032852213876
7949 ,-9.92,-9.81,8.19 ,-1.72,0.92 ,6.03780681791453
7950 ,5.32 ,-3.19,-9.39,-1.82,4.85 ,21.5651237679377
7951 ,-8.87,-1.64,2.55 ,0.51 ,5.35 ,67.8373114697963
7952 ,8.18 ,-7.79,-5.06,-1.64,1.32 ,5.63866998759955
7953 ,-9.8 ,-4.13,6.38 ,-4.25,3.15 ,84.3567421186477
7954 ,7.67 ,9    ,6.74 ,-3.92,-5.63,-27.3612608938351
7955 ,7.61 ,-0.74,-2.54,4.59 ,5.2  ,63.6508608961925
7956 ,-2.86,-5.52,6.05 ,2.77 ,-1.04,-27.0757007463083
7957 ,-5.36,6.37 ,-1.85,-4.28,-0.93,-3.04601924631297
7958 ,3.49 ,-9.33,-7.85,-1.26,-1.51,-68.5157384701922
7959 ,2.14 ,0.83 ,2.18 ,-5.95,-4.84,-3.46726820372343
7960 ,8.34 ,6.15 ,-7.53,-3.49,6.29 ,25.5676090160146
7961 ,-7.68,9.38 ,-8.35,-4.59,5.66 ,-24.4288528288231
7962 ,9.33 ,1.6  ,-5.04,-5.59,0.22 ,87.152262226449
7963 ,-2.61,-0.58,-3.29,-9.49,9.62 ,16.302105858621
7964 ,0.79 ,9.12 ,5.01 ,0.85 ,9.98 ,-92.1068332565456
7965 ,7.37 ,5.98 ,1.53 ,0.48 ,0.43 ,15.9008974787369
7966 ,-1.13,-1.09,-6.39,4.06 ,5.27 ,-2.94985594323725
7967 ,-0.4 ,4.38 ,9.94 ,4.8  ,-4.31,-11.3714402415842
7968 ,-1.66,6.92 ,3.52 ,-6.7 ,9.55 ,-52.5663001933873
7969 ,8.35 ,-6.96,-0.08,6.62 ,1.86 ,19.2233941819161
7970 ,-7.74,5.03 ,7.29 ,-6.69,0.17 ,27.4723830731779
7971 ,4.84 ,0.71 ,7.46 ,-4.96,8.82 ,32.1309924347475
7972 ,-0.43,3.77 ,-9.67,-3.53,9.94 ,-11.62659720245
7973 ,-6.32,-9.75,-4.74,-6.27,8.98 ,-47.0796646578818
7974 ,-4.11,-3.31,8.26 ,7.27 ,-4.94,14.3964965057224
7975 ,-1.27,-5   ,-5.18,-7.89,8.92 ,-31.4039940778822
7976 ,-3.02,7.84 ,-6.32,1.7  ,4.38 ,-53.5682633338913
7977 ,0.82 ,-4.8 ,-9.08,2.16 ,-3.77,-26.4433121890783
7978 ,-6.29,-0.13,-4.72,-7.21,0.25 ,38.1227022335798
7979 ,7.21 ,4.87 ,1.57 ,-7.43,-9.45,23.1078468937173
7980 ,-4.81,-6.59,-7.3 ,4.56 ,1.6  ,-20.422628417246
7981 ,0.7  ,-4.6 ,2.38 ,6.17 ,-3.08,-23.4322543694451
7982 ,-7.81,5.49 ,0.97 ,-6.91,5.41 ,32.847587546654
7983 ,-5.74,-9.54,-3.52,-4.13,0.87 ,-66.8078960373401
7984 ,8.39 ,6.33 ,-0.3 ,4.74 ,5.13 ,28.000593425256
7985 ,-2.95,1.93 ,3.25 ,1.88 ,3.43 ,6.75085824275613
7986 ,-2.4 ,9.65 ,5.6  ,-7.17,-2.26,-89.3488188453019
7987 ,-2.41,3.13 ,1.02 ,5.41 ,5.54 ,-10.2024645242572
7988 ,2.73 ,6.8  ,8.54 ,4.69 ,-5.72,-48.4716948928967
7989 ,-5.3 ,7.93 ,8.26 ,-4.46,-7.86,-44.6758834895655
7990 ,5.96 ,-5   ,4.77 ,-6.74,2.01 ,7.65727035738379
7991 ,-3.16,-9.68,4.29 ,-4.06,9.04 ,-78.3347912425578
7992 ,4.98 ,5.14 ,-5.39,1.38 ,7.18 ,7.30812349224389
7993 ,4.08 ,5.24 ,-6.03,8.39 ,3.72 ,-1.90275852347613
7994 ,2.96 ,3.96 ,-3.33,0.29 ,-3.33,-10.667697873041
7995 ,3.17 ,9.1  ,-5.85,-5.83,-1.09,-63.641067007786
7996 ,-0.28,-4.96,-4.6 ,6.09 ,-9.22,-22.3792460032895
7997 ,0.42 ,-2.28,-7.99,5.62 ,8.65 ,-9.16949656338245
7998 ,-2.66,-6   ,-6.52,-1.94,-9.92,-38.4762401963636
7999 ,-5.61,-2.99,-0.47,3.73 ,7.99 ,23.7992888720408
8000 ,-7.58,5.87 ,-4   ,0.27 ,8    ,15.0040357244089
8001 ,-2.55,5.36 ,-8.53,-2.66,-2.38,-31.9926544709414
8002 ,-2.37,-6.45,6.22 ,2.01 ,-0.43,-42.4124407272175
8003 ,5.72 ,-9.08,-2.82,9.36 ,2.1  ,-54.4827375876457
8004 ,-9.15,-8.82,-0.23,-2.61,-7.28,4.11688867071867
8005 ,8.54 ,-3.87,-6.69,9.46 ,4.45 ,50.4309927694246
8006 ,-0.53,7.42 ,5.48 ,7.4  ,-5.48,-45.7062338949293
8007 ,-8.02,-8.02,-0.43,8.82 ,8.63 ,3.81597847212106
8008 ,-7.48,-6.75,5.36 ,1.29 ,-4.79,12.350654833512
8009 ,3.09 ,-1.05,-2.43,-8.4 ,-0.22,-0.83000844924301
8010 ,2.13 ,0.75 ,1.19 ,2.54 ,4.24 ,6.4439375515148
8011 ,-0.44,4.53 ,-2.42,5.54 ,-4.25,-24.3201379748017
8012 ,-7.72,9.76 ,3.79 ,-5.7 ,-8.59,-41.1056094433933
8013 ,6.84 ,1.94 ,-7.34,4.91 ,7.85 ,49.9323819597512
8014 ,7.4  ,1.37 ,-3.8 ,9.28 ,-3.86,49.3044559869677
8015 ,8    ,-9.87,0.4  ,-0.32,-5.36,-29.1476884423062
8016 ,-7.61,8.87 ,3.67 ,-4.65,-3.13,-12.0822922857433
8017 ,7.61 ,4.28 ,-6.76,-3.73,7.49 ,33.1014291401103
8018 ,7.58 ,-4.85,8.92 ,2.53 ,-0.39,25.9135512136236
8019 ,-0.05,-9.95,6.96 ,-5.56,6.43 ,-108.610934471712
8020 ,3    ,-2.19,-1   ,9.66 ,-9.24,12.4392911781684
8021 ,5.62 ,-0.33,5.04 ,-1.35,-6.73,25.5594919773862
8022 ,5.5  ,-9.56,-7.23,9.02 ,-3.35,-57.9703918471247
8023 ,5.25 ,1.33 ,0.6  ,9.63 ,-3.84,24.1031663040876
8024 ,-3.46,5.36 ,7.8  ,8.92 ,-0.92,-12.9657248236164
8025 ,7.72 ,-4.45,8.55 ,5.44 ,0    ,48.4303411410391
8026 ,1.72 ,9.14 ,-4.15,4.35 ,-2.22,-75.9189364668995
8027 ,-9.35,-9.39,-7.89,3.26 ,0.47 ,0.44179457587151
8028 ,-1.88,6.11 ,7.01 ,-1.89,-1.07,-28.6171193793461
8029 ,3.9  ,3.81 ,1.88 ,5.89 ,-4.53,1.55101155086756
8030 ,-2.14,-4.98,-9.97,-7.06,-5.61,-13.0152502606988
8031 ,-4.27,-0.98,-3.19,7.56 ,1.89 ,24.6465599351004
8032 ,-7.5 ,3.85 ,0.11 ,3.52 ,-8.52,38.8269420887902
8033 ,8.28 ,-9.32,-1.72,-7.03,5.37 ,-25.6514298743531
8034 ,1.86 ,-4.47,9.45 ,2.45 ,9.6  ,-16.4009946089715
8035 ,-6.27,-5.22,-6.21,6.78 ,-9.38,20.3990939032733
8036 ,-5   ,-9.41,-2.95,-0.16,7.38 ,-57.7651429090038
8037 ,6.17 ,4.24 ,6.06 ,-1.45,4.12 ,13.0797808324277
8038 ,-5.16,-4.38,5.57 ,0.65 ,8.91 ,12.4959473039478
8039 ,0.55 ,2.82 ,0.19 ,-5.77,-1.03,-12.9167211981654
8040 ,-6.03,0.28 ,-2.99,4.73 ,-6.67,27.6408140168339
8041 ,3.7  ,-4.04,-9.54,6.9  ,0.23 ,-2.41347575470656
8042 ,2.97 ,-7.26,9.9  ,0.91 ,-2.92,-47.1217244419649
8043 ,-1.05,3.87 ,7.52 ,-7.33,-2.64,-17.0913721554965
8044 ,-9.35,-0.62,2.23 ,-5.35,-0.62,81.7940849219397
8045 ,-4.09,-8.04,8.18 ,-6.66,4.87 ,-47.2591618767232
8046 ,-0.97,6.9  ,4.28 ,6.54 ,-5.78,-48.4877459783465
8047 ,-3.23,-1.52,0.36 ,5.74 ,0.99 ,6.9781951424107
8048 ,5.81 ,1.67 ,-3.72,1.97 ,7.5  ,25.4534956600264
8049 ,7.94 ,8.62 ,-4.77,-0.48,-5.76,-10.199135464336
8050 ,2.85 ,9.01 ,-3.33,2.68 ,-1.6 ,-68.4557963824481
8051 ,-5.95,5.93 ,2.54 ,0.91 ,-2.97,-4.8420811748296
8052 ,-0.31,4.92 ,6.75 ,0.54 ,2.52 ,-31.1572058305025
8053 ,-0.05,5.28 ,-1.99,-8.79,6    ,-19.4422197124377
8054 ,5.76 ,-4.75,-6.57,9.28 ,4.34 ,6.41714112455249
8055 ,6.33 ,-3.69,1.25 ,-3.87,0.37 ,36.0548150184631
8056 ,3.76 ,-4.08,3.14 ,-5.26,6.13 ,-7.74996694461555
8057 ,-0.2 ,-1.88,4.7  ,-7.7 ,7.62 ,-4.55113283338547
8058 ,-7.87,-2.38,-6.32,-2.22,-1.05,56.7253140975162
8059 ,8.81 ,4.78 ,-2.82,-1.32,-4.44,55.7488900230125
8060 ,3.41 ,-9.96,3.25 ,5.46 ,3.25 ,-79.8253134955317
8061 ,-0.79,-8.88,-6.78,-0.74,-9.04,-80.1925824899852
8062 ,4.17 ,-9.04,-6.89,1.46 ,-4.21,-56.2655673183918
8063 ,7.99 ,-7.03,3.08 ,0.92 ,-0.5 ,16.023600575161
8064 ,4.17 ,-7.74,7.46 ,8.9  ,4.23 ,-38.6202706555918
8065 ,5.33 ,9.19 ,-6.07,-2.67,-8.43,-49.5913506374627
8066 ,7.16 ,-3.14,8.51 ,-9.64,-9.26,32.1554784658775
8067 ,3.96 ,0.09 ,5.35 ,-3.45,5.5  ,17.9684935449287
8068 ,-9.5 ,4.04 ,3.07 ,0.79 ,2.06 ,79.6886350506932
8069 ,-4.42,2.76 ,-5.6 ,-6.85,1.96 ,10.0288727012381
8070 ,-3.32,-2.73,9.76 ,5.71 ,7.03 ,-1.53316126599163
8071 ,-1.23,9.65 ,2.13 ,4.85 ,-0.82,-96.1963260498926
8072 ,-2.14,6.18 ,9.04 ,-9.16,8.28 ,-41.1273121943206
8073 ,-1.77,4.07 ,-4.07,-5.11,-1.77,-17.3259583906904
8074 ,0.46 ,2.1  ,-3.22,8.23 ,5.3  ,0.0376195424407717
8075 ,-0.56,2.38 ,-1.27,-9.23,5.37 ,-2.04198469115347
8076 ,-0.02,0.87 ,-3.61,0.46 ,0.2  ,-9.44208870162815
8077 ,0.76 ,-8.47,-2.38,-9.46,8.75 ,-62.4893098872706
8078 ,9.18 ,8.54 ,8.62 ,1.24 ,0.12 ,21.1928372714847
8079 ,8.82 ,8.7  ,-0.48,-2.4 ,-2.46,-1.90272066204099
8080 ,5.57 ,3.31 ,-3.85,-3.64,9.73 ,28.8203818653628
8081 ,4.45 ,3.75 ,9.09 ,7.01 ,-5.83,0.189258982203902
8082 ,0.19 ,7.58 ,0.26 ,-0.71,7.36 ,-52.1132558878764
8083 ,-0.31,5.82 ,-3.05,2.55 ,-0.41,-42.4031818890676
8084 ,9.03 ,6.34 ,-5.89,-9.54,5.19 ,37.0578705946237
8085 ,-8.51,4.07 ,-3.32,-0.46,4.59 ,46.3890149284944
8086 ,6.65 ,-2.56,8.19 ,7.9  ,6.15 ,39.6223581061453
8087 ,7.26 ,8.44 ,-0.66,-1.87,-8.92,-11.103225966379
8088 ,-4.32,-1.03,6.01 ,1.61 ,-2.53,21.5317560035139
8089 ,5.24 ,3.19 ,4.12 ,-0.34,-2.75,11.5805505509079
8090 ,7.49 ,0.3  ,-6.44,5.28 ,8.55 ,62.4066806318447
8091 ,-0.05,-1.94,-4.33,4.56 ,-7.51,4.38889856054783
8092 ,-7.63,6.01 ,2.8  ,1.3  ,-0.7 ,23.3917419301003
8093 ,1.17 ,-7.82,7.06 ,6.17 ,-6.72,-60.3918408789709
8094 ,-9.55,-1.99,8.54 ,-5.09,-4.16,78.9007826811984
8095 ,-2.24,-7.1 ,5.56 ,-4.5 ,6.15 ,-52.6382648541942
8096 ,2.76 ,-3.47,-1.91,6.35 ,-3.58,1.04810611335635
8097 ,3.1  ,-8.22,-1.03,7.35 ,9.96 ,-60.5583575667083
8098 ,0.38 ,0.14 ,-4.16,-4.67,5.22 ,-3.861612785016
8099 ,-7.12,-1.36,-4.61,3.18 ,5.75 ,58.307691141884
8100 ,-0.62,-7.03,1.69 ,-4.4 ,-1.25,-52.5815561344624
8101 ,7.99 ,-6.33,7.36 ,-5.95,-3.64,33.2138172412932
8102 ,6.06 ,7.68 ,0.6  ,8.96 ,5.29 ,-27.3158502365008
8103 ,0.63 ,-9.6 ,-5.66,3.7  ,-9.08,-85.8797744381189
8104 ,8.39 ,0.2  ,2.85 ,5.28 ,-0.13,78.8882380269751
8105 ,-8.12,-8.3 ,-8.72,-2.02,3.53 ,6.04578786062596
8106 ,9.96 ,6.24 ,-2.67,2.72 ,-1.36,66.2041976037771
8107 ,-3.85,-7.39,4.87 ,-6.14,-7.81,-34.663270800589
8108 ,6.13 ,-7.88,8.56 ,7.99 ,7.67 ,-22.5952464574203
8109 ,0.56 ,5.04 ,1.94 ,-5.99,-0.72,-29.8426382434666
8110 ,-8.29,-7.07,2.4  ,-8.53,-0.96,19.7722326482653
8111 ,-3.07,2.17 ,-4.45,4.32 ,-1.27,8.52888144737482
8112 ,3.53 ,4.79 ,-3.21,5.91 ,-8.88,-10.7087566697568
8113 ,-7.45,1.57 ,9.14 ,7.48 ,4.71 ,43.5743670441046
8114 ,-2.21,-6.81,3.97 ,-9.43,-1.42,-41.4361782059148
8115 ,-1.77,7.06 ,5.04 ,3.64 ,-8.31,-55.8788370139122
8116 ,-8.33,0.68 ,-2.12,-5.09,-6.91,75.1144094829783
8117 ,-0.89,0.69 ,-5.63,-7.31,-4.91,7.62298102153838
8118 ,-5.56,2.92 ,-4.18,-4.18,0.58 ,23.5235002471626
8119 ,6.28 ,-0.1 ,2.73 ,-2.77,-4.44,30.8782244645074
8120 ,-1.62,4.22 ,-0.04,0.71 ,-8.54,-20.2696430921704
8121 ,-2.92,-4.14,3.98 ,-9.54,-4.63,-10.6224856651172
8122 ,5    ,1.15 ,-3.59,2.29 ,-0.57,31.5648629309237
8123 ,1.11 ,8.42 ,5.48 ,2.79 ,-3.07,-63.6623093529448
8124 ,-8.59,1.88 ,7.52 ,-6.75,-8.65,64.046156840165
8125 ,8.8  ,6.3  ,8.7  ,-7.76,9.93 ,30.0588655574247
8126 ,7.01 ,5.31 ,4.45 ,7.3  ,-7.18,16.7509647988305
8127 ,8.2  ,8.67 ,-0.84,-4.18,0.38 ,-5.94721638906152
8128 ,-2.51,-2.65,4.69 ,1.55 ,5.05 ,-0.779556933471561
8129 ,4.05 ,3.11 ,-4.42,-3.44,-3.43,4.25665664696097
8130 ,-1.86,5.86 ,3.22 ,-0.62,-8.59,-27.0352840238437
8131 ,-3.99,-0.46,-8.89,-6.44,4.03 ,22.8632211054713
8132 ,7.63 ,6.8  ,-1.05,8.09 ,-2.6 ,4.49132478038371
8133 ,4.38 ,-3.37,8.91 ,2.51 ,3.55 ,6.99921788401902
8134 ,-7.42,-5.86,-2.41,1.62 ,0.1  ,25.0475746341452
8135 ,-6.6 ,-1.95,-6.49,-2.72,-5.64,36.0545511335879
8136 ,-3.42,-8.74,9.69 ,-0.86,-7.24,-74.3359387058288
8137 ,-4.07,6.88 ,0.78 ,0.46 ,-2.07,-35.3618758437857
8138 ,6.28 ,8.39 ,-5.57,-9.88,-4.27,-21.4591604122415
8139 ,-9.96,-2.31,3.73 ,-0.03,-2.15,94.8469297407866
8140 ,2.54 ,4.54 ,0.53 ,4.92 ,-4.83,-7.42487510465086
8141 ,-5.15,-8.78,1.71 ,7.66 ,1.09 ,-43.6081330880537
8142 ,7.27 ,-2.61,-3.44,7.86 ,9.36 ,54.1183130493566
8143 ,1.86 ,-9.1 ,-7.47,-9.32,-0.93,-75.5256219032496
8144 ,-2.59,8.56 ,8.15 ,-2.74,-8.9 ,-64.6989117660299
8145 ,-9.27,8.61 ,5.63 ,-1.75,-8.62,14.4997190466702
8146 ,-6.58,1.5  ,3.88 ,-0.94,-6.54,43.5001709821016
8147 ,-7.27,-2.29,-6.19,3.96 ,-3.69,48.6911813034221
8148 ,2.78 ,-9.4 ,-7.86,3.38 ,2.91 ,-73.8435494862855
8149 ,0.55 ,1.24 ,2.54 ,-5.08,-3.63,-4.7566982561931
8150 ,-8.26,8.29 ,-8.49,-2.8 ,5.97 ,5.6529545871392
8151 ,4.66 ,8.49 ,-8.34,-4.95,-7.18,-41.960873221837
8152 ,4.32 ,-3.2 ,3.76 ,-2.45,-2.37,10.4455413189322
8153 ,2.38 ,-6.48,-7.73,4.38 ,-1.77,-31.3868827825636
8154 ,7.06 ,8.58 ,6.71 ,2.77 ,6.14 ,-25.1031062459454
8155 ,8.95 ,3.81 ,-5.95,-7.83,4.55 ,74.9855373199969
8156 ,-3.88,-8.23,1.96 ,9.06 ,0.15 ,-52.3482986172512
8157 ,-3.97,-6.3 ,-4.97,8.25 ,-4.84,-27.3870998720437
8158 ,-9.47,-2.05,-3.17,-9.8 ,7.92 ,81.3142626672998
8159 ,-0.49,-9.73,-7.92,8.04 ,8.84 ,-102.052130319576
8160 ,4.72 ,9.74 ,-8.62,-6.77,4.96 ,-70.7775715232834
8161 ,-5.81,-8.49,-9.85,4.35 ,7.6  ,-31.8223836067841
8162 ,-2.13,-2.73,-6.61,-3.67,-2.68,-2.76506265512109
8163 ,2.64 ,4.03 ,2.55 ,-7.15,-1.79,-3.90569903687686
8164 ,9.39 ,-8.69,-9.98,4.24 ,-6.51,21.9221494016648
8165 ,-9.22,-5.49,-3.73,8.9  ,-9.71,48.7970520898506
8166 ,-5.82,-7.06,8.47 ,7.9  ,-3.43,-18.4752762266144
8167 ,6.85 ,-9.16,-7.68,-2.43,4.93 ,-38.4929825236782
8168 ,-4.33,-8.61,5.9  ,-6.03,2.96 ,-48.6111180269688
8169 ,-1.14,-5.37,8.46 ,-1.47,-1.66,-19.7866130946532
8170 ,6.32 ,-2.58,1.37 ,8    ,3.64 ,30.4866479650736
8171 ,7.57 ,-6.38,9.73 ,-1.25,7.06 ,6.98795203521103
8172 ,-1.76,-9.79,2.61 ,2.52 ,-6.36,-89.89441262988
8173 ,-1.81,-2.6 ,-0.97,4.46 ,-6.24,4.45586585380733
8174 ,-3.3 ,7.94 ,7.65 ,-2.89,7.19 ,-54.5956254072174
8175 ,7.06 ,5.34 ,2.39 ,-7.44,-6.72,17.5048976645544
8176 ,2.78 ,6.45 ,-9.62,9.86 ,-8.23,-33.0978459076569
8177 ,-0.11,-5.08,2.91 ,5.8  ,-8.7 ,-35.578311086449
8178 ,-4.31,4.55 ,-9.91,-2.99,-2.6 ,2.21617977176457
8179 ,-6.74,-2.04,-4.49,-2.45,6.35 ,33.2102133698613
8180 ,9.31 ,-1.82,2.89 ,-4.95,0.69 ,86.9367435093865
8181 ,6.21 ,9.85 ,-1.33,9.41 ,-2.59,-53.4569785130411
8182 ,0.21 ,-1.78,-6.31,0.02 ,-8.27,-11.692346935834
8183 ,-5.63,-6.72,-2.42,3.53 ,-9.57,-22.4211971636638
8184 ,-2.1 ,5.23 ,-0.33,-9.43,-4.9 ,-32.7084221493915
8185 ,-1.41,8.76 ,-9.89,-5.22,-8.08,-80.4745192388892
8186 ,-3.5 ,-4.98,1.84 ,-7.77,-7.1 ,-21.0457452320769
8187 ,-9.88,3.43 ,-4.66,3.74 ,-5.71,89.1275802017078
8188 ,8.27 ,3.52 ,-2.69,0.6  ,0.74 ,46.6829464058951
8189 ,-3.7 ,-6.69,8.02 ,1.65 ,3    ,-28.6371331695154
8190 ,4.69 ,2.18 ,5.05 ,-6.69,4.74 ,8.56759351259917
8191 ,-8.24,0.51 ,-0.12,-6.2 ,2.35 ,73.6411605736241
8192 ,-3.56,-9.62,-3.04,-9.01,3.25 ,-70.2768561256483
8193 ,0.75 ,0.06 ,9.24 ,3.47 ,-7.93,4.39762937876731
8194 ,8.48 ,-7.8 ,0.72 ,7.46 ,8.22 ,15.3457616161645
8195 ,-2.81,2.21 ,4.1  ,-9.4 ,-8.22,6.32039711707085
8196 ,-5.55,6.32 ,-4.18,-9.32,1.5  ,-7.55010546853543
8197 ,-3.91,6.69 ,-1.26,-4.81,-1.78,-37.194396471262
8198 ,-2.5 ,6.98 ,1.36 ,4.31 ,-1.88,-32.9164741719231
8199 ,-6.85,6.84 ,7.01 ,5.34 ,4.22 ,9.18238762366175
8200 ,-0.32,-2.88,8.41 ,7.25 ,-8.36,-6.08143212945014
8201 ,4.4  ,4.11 ,-0.87,0.01 ,-7.95,5.73508835625798
8202 ,6.15 ,-6.82,-2.65,-9.34,4.61 ,-3.72576787264794
8203 ,-2.33,0.93 ,6.6  ,0.52 ,-3.87,11.5252690014765
8204 ,-8.64,8.19 ,2.99 ,1.29 ,-4.55,3.53802891826631
8205 ,-0.71,-4.09,-6.42,0.52 ,-4.23,-15.9067468555421
8206 ,-4.98,-3.58,-5.63,8.69 ,8.28 ,11.5109771153107
8207 ,-4.54,-5.9 ,3.11 ,7.06 ,-9.37,-15.3392573808149
8208 ,6.54 ,-3.9 ,0.64 ,5.02 ,-0.1 ,34.4559274533376
8209 ,4.05 ,9.69 ,7.4  ,-3.06,2.44 ,-87.4593109333202
8210 ,3.94 ,7.01 ,6.74 ,-3.4 ,-7.53,-34.5249310615435
8211 ,-7.76,-8.9 ,6.5  ,-4.77,-1.14,-19.5013066270739
8212 ,-1.62,0.31 ,8.4  ,1.72 ,3.64 ,11.4085754739299
8213 ,-3.91,8.07 ,6.74 ,8.54 ,-3.07,-44.0564587054059
