     ,f1   ,f2   ,f3   ,f4   ,f5   ,f6   ,f7   ,f8   ,f9   ,f10,f11,f12,f13  ,f14  ,f15  ,f16  ,f17  ,f18  ,f19 ,f20 ,f21  ,f22  ,f23 ,f24 ,f25 ,f26 ,f27 ,f28 ,f29 ,f30 ,f31 ,f32 ,f33 ,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,target
3034 ,110.0,100.0,100.0,100.0,60.0 ,118.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,1.0  ,1.0  ,0.0  ,5.0  ,41.0 ,0.0  ,0.0 ,7.0 ,37.0 ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10814,110.0,100.0,100.0,100.0,102.0,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,1.0  ,11.0 ,60.0 ,23.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9734 ,110.0,100.0,100.0,100.0,119.0,91.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,19.0 ,2.0  ,0.0  ,46.0 ,3.0  ,58.0 ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4663 ,110.0,100.0,100.0,100.0,61.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,2.0  ,3.0  ,9.0  ,37.0 ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
8394 ,110.0,100.0,100.0,100.0,56.0 ,77.0 ,76.0 ,74.0 ,98.0 ,0.0,0.0,0.0,0.0  ,0.0  ,23.0 ,23.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,3.0 ,1.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
3286 ,110.0,100.0,100.0,100.0,96.0 ,77.0 ,76.0 ,73.0 ,95.0 ,0.0,0.0,0.0,4.0  ,53.0 ,32.0 ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,2.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367 ,110.0,100.0,100.0,100.0,73.0 ,84.0 ,84.0 ,77.0 ,94.0 ,0.0,0.0,0.0,25.0 ,37.0 ,0.0  ,0.0  ,0.0  ,1.0  ,2.0 ,0.0 ,1.0  ,7.0  ,0.0 ,0.0 ,0.0 ,1.0 ,7.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
9698 ,110.0,100.0,100.0,100.0,56.0 ,77.0 ,76.0 ,79.0 ,163.0,0.0,0.0,0.0,0.0  ,0.0  ,46.0 ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11523,110.0,100.0,100.0,100.0,66.0 ,77.0 ,77.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,2.0  ,0.0  ,5.0  ,48.0 ,0.0  ,0.0 ,0.0 ,0.0  ,1.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
440  ,110.0,100.0,100.0,100.0,94.0 ,113.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,14.0 ,32.0 ,8.0  ,69.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12634,110.0,100.0,100.0,100.0,74.0 ,77.0 ,76.0 ,76.0 ,97.0 ,0.0,0.0,0.0,51.0 ,14.0 ,0.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,3.0 ,0.0 ,1.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
12054,110.0,100.0,100.0,100.0,77.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,37.0 ,25.0 ,0.0  ,4.0  ,1.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
7887 ,110.0,100.0,100.0,100.0,102.0,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,32.0 ,15.0 ,43.0 ,5.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4692 ,110.0,100.0,100.0,100.0,18.0 ,91.0 ,76.0 ,78.0 ,153.0,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,1.0 ,19.0,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13423,110.0,100.0,100.0,100.0,58.0 ,85.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,3.0  ,0.0  ,0.0  ,0.0  ,29.0 ,18.0 ,2.0 ,5.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
9315 ,110.0,100.0,100.0,100.0,56.0 ,99.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,1.0  ,1.0  ,0.0  ,0.0  ,5.0  ,30.0 ,30.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
9845 ,110.0,100.0,100.0,100.0,71.0 ,118.0,78.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,6.0  ,56.0 ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,38.0 ,6.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1224 ,110.0,100.0,100.0,100.0,117.0,77.0 ,77.0 ,74.0 ,94.0 ,0.0,0.0,0.0,0.0  ,102.0,9.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,2.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8541 ,110.0,100.0,100.0,100.0,13.0 ,94.0 ,111.0,74.0 ,158.0,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,0.0 ,1.0 ,2.0  ,0.0  ,18.0,24.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,9.0 ,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592 ,110.0,100.0,100.0,100.0,20.0 ,96.0 ,123.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,2.0  ,4.0  ,2.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,22.0,35.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3247 ,110.0,100.0,100.0,100.0,72.0 ,77.0 ,77.0 ,76.0 ,169.0,0.0,0.0,0.0,56.0 ,6.0  ,0.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812 ,110.0,100.0,100.0,100.0,95.0 ,99.0 ,79.0 ,72.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,15.0 ,50.0 ,0.0  ,0.0  ,45.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,1.0 ,1.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
14690,110.0,100.0,100.0,100.0,18.0 ,112.0,105.0,78.0 ,95.0 ,0.0,0.0,0.0,0.0  ,0.0  ,3.0  ,1.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,27.0 ,32.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,2.0 ,3.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6857 ,110.0,100.0,100.0,100.0,61.0 ,78.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,2.0  ,47.0 ,2.0  ,0.0  ,0.0 ,0.0 ,1.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
8233 ,110.0,100.0,100.0,100.0,35.0 ,121.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,25.0,44.0,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2691 ,110.0,100.0,100.0,100.0,133.0,91.0 ,77.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,16.0 ,63.0 ,0.0  ,12.0 ,49.0 ,0.0 ,0.0 ,1.0  ,1.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4132 ,110.0,100.0,100.0,100.0,73.0 ,124.0,90.0 ,71.0 ,94.0 ,0.0,0.0,0.0,19.0 ,44.0 ,0.0  ,0.0  ,0.0  ,2.0  ,1.0 ,0.0 ,15.0 ,44.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
6745 ,110.0,100.0,100.0,100.0,148.0,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,46.0 ,35.0 ,63.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6779 ,110.0,100.0,100.0,100.0,150.0,94.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,63.0 ,34.0 ,63.0 ,5.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249 ,110.0,100.0,100.0,100.0,43.0 ,134.0,77.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,34.0 ,14.0,0.0 ,42.0 ,2.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552 ,110.0,100.0,100.0,100.0,74.0 ,97.0 ,116.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,43.0 ,19.0 ,2.0  ,1.0 ,3.0 ,0.0  ,0.0  ,23.0,27.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8674 ,110.0,100.0,100.0,100.0,59.0 ,98.0 ,103.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,9.0  ,37.0 ,2.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,42.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10548,110.0,100.0,100.0,100.0,59.0 ,77.0 ,79.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,2.0  ,33.0 ,14.0 ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,1.0 ,2.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10067,110.0,100.0,100.0,100.0,84.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,1.0  ,9.0  ,9.0  ,57.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
7342 ,110.0,100.0,100.0,100.0,99.0 ,94.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,62.0 ,24.0 ,24.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
3649 ,110.0,100.0,100.0,100.0,56.0 ,91.0 ,121.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,5.0  ,41.0 ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,7.0 ,42.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380  ,110.0,100.0,100.0,100.0,163.0,78.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,5.0  ,42.0 ,37.0 ,62.0 ,11.0 ,5.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11364,110.0,100.0,100.0,100.0,98.0 ,96.0 ,85.0 ,71.0 ,94.0 ,0.0,0.0,0.0,1.0  ,1.0  ,0.0  ,0.0  ,37.0 ,70.0 ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,7.0 ,2.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
5749 ,110.0,100.0,100.0,100.0,69.0 ,82.0 ,142.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,54.0 ,8.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,15.0,41.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7210 ,110.0,100.0,100.0,100.0,114.0,77.0 ,98.0 ,108.0,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,28.0 ,62.0 ,19.0 ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,29.0,13.0,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14415,110.0,100.0,100.0,100.0,83.0 ,108.0,77.0 ,74.0 ,94.0 ,0.0,0.0,0.0,62.0 ,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,5.0 ,39.0,0.0  ,0.0  ,0.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
8015 ,110.0,100.0,100.0,100.0,57.0 ,78.0 ,80.0 ,73.0 ,94.0 ,0.0,0.0,0.0,37.0 ,9.0  ,0.0  ,0.0  ,0.0  ,0.0  ,1.0 ,1.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,3.0 ,2.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1360 ,110.0,100.0,100.0,100.0,103.0,88.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,50.0 ,12.0 ,0.0  ,0.0  ,43.0 ,3.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196 ,110.0,100.0,100.0,100.0,124.0,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,13.0 ,62.0 ,43.0 ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037 ,110.0,100.0,100.0,100.0,75.0 ,96.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,3.0  ,3.0  ,2.0  ,76.0 ,2.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
486  ,110.0,100.0,100.0,100.0,60.0 ,151.0,89.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,47.0 ,31.0,0.0 ,20.0 ,39.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9935 ,110.0,100.0,100.0,100.0,51.0 ,88.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,2.0  ,0.0  ,1.0  ,4.0  ,43.0 ,3.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12016,110.0,100.0,100.0,100.0,64.0 ,134.0,90.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,1.0  ,1.0  ,20.0 ,41.0 ,0.0 ,0.0 ,16.0 ,43.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783  ,110.0,100.0,100.0,100.0,67.0 ,114.0,81.0 ,92.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,1.0  ,3.0  ,1.0  ,27.0 ,63.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,14.0,4.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8126 ,110.0,100.0,100.0,100.0,108.0,98.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,24.0 ,55.0 ,0.0  ,0.0  ,1.0  ,44.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7034 ,110.0,100.0,100.0,100.0,107.0,85.0 ,84.0 ,72.0 ,95.0 ,0.0,0.0,0.0,56.0 ,6.0  ,0.0  ,0.0  ,15.0 ,31.0 ,0.0 ,0.0 ,0.0  ,1.0  ,0.0 ,0.0 ,5.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100,110.0,100.0,100.0,100.0,117.0,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,40.0 ,70.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14797,110.0,100.0,100.0,100.0,62.0 ,106.0,116.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,3.0  ,0.0  ,0.0  ,15.0 ,47.0 ,0.0 ,0.0 ,0.0  ,0.0  ,22.0,28.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238 ,110.0,100.0,100.0,100.0,112.0,114.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,38.0 ,25.0 ,14.0 ,61.0,6.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6369 ,110.0,100.0,100.0,100.0,61.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,2.0  ,31.0 ,18.0 ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
