ID,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30.59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60.89DaysPastDueNotWorse,NumberOfDependents,target
19080,0.012553653,61,0,0.020518359,8333,4,0,0,1,0,0
19081,0.041263916,54,0,0.002879539,6250,1,0,0,0,0,0
19082,0.551054225,46,0,0.425905598,5465,5,0,2,0,3,0
19083,0.946798671,60,0,0.280952848,10200,8,0,1,0,3,0
19084,0.020425572,84,0,12,nan,6,0,0,0,0,0
19085,0.087575832,60,0,0.066284977,12400,4,0,1,0,0,0
19086,0,47,0,0.160276239,13900,6,0,1,0,2,0
19087,0.487072601,50,2,0.392252378,4310,14,0,0,0,0,1
19088,0.050716341,44,0,0.241663969,6177,14,0,1,0,0,0
19089,0.765217881,38,0,0.305251933,3750,6,0,0,0,0,0
19090,0.013758899,72,0,6,0,3,0,0,0,0,0
19091,0.205367063,69,0,107,nan,10,0,0,0,0,0
19092,0.374356505,72,0,2481,nan,8,0,2,0,0,0
19093,0.79198391,51,0,0.15260274,3649,7,0,0,0,2,0
19094,0.309066201,27,0,0.257673091,1400,11,0,0,0,0,0
19095,0.6523126,54,0,2136,nan,6,0,1,0,1,0
19096,0.446856067,35,3,0.45849546,3083,7,0,1,0,1,0
19097,0.012354274,46,0,0.17115539,13700,14,0,2,0,3,0
19098,0.302234888,34,0,0.110677864,3333,3,0,0,0,0,0
19099,0.213572854,25,0,0.188945816,6440,3,0,1,0,1,0
19100,0.031179316,67,0,0.092476881,4000,12,0,0,0,0,0
19101,0.082781608,34,0,0.773697694,2341,7,0,2,0,1,0
19102,0.9999999,58,0,0.873491067,2070,4,0,2,0,0,0
19103,1.443890274,60,2,0.452599719,9250,22,0,2,0,0,0
19104,0.264003953,46,0,1.045888233,2200,9,0,2,0,1,0
19105,0.569308424,44,0,0.690419924,5500,13,0,2,0,0,0
19106,0.058903438,47,0,748,nan,7,0,0,0,1,0
19107,0.9999999,62,0,12847,nan,10,0,8,0,0,0
19108,0.081359372,72,0,98,0,3,0,0,0,0,0
19109,0.006070296,46,0,0.133769538,2750,4,0,0,0,1,0
19110,0.709919362,48,1,0.207786148,15000,14,0,3,0,1,0
19111,0.045120078,43,0,1724,nan,3,0,1,0,0,0
19112,0,53,0,0.10480665,8300,13,0,0,0,0,0
19113,0.9999999,70,0,0.461732222,5160,8,0,1,0,0,0
19114,0.117235346,40,0,0.062580764,5416,3,0,0,0,0,0
19115,0.006313852,46,0,0.597976993,5041,12,0,1,0,1,0
19116,0.446323464,65,0,0.807936989,3300,11,0,1,0,0,0
19117,0.054943854,48,0,0.445724342,12500,7,0,1,0,3,0
19118,0.012225954,64,0,1996,nan,10,0,1,0,0,0
19119,0.146785551,41,0,0.422972324,6250,7,0,2,0,3,0
19120,0.337569268,53,0,0.514669122,7600,11,0,3,0,1,0
19121,0.090381924,45,0,0.351471181,2480,4,0,1,0,0,0
19122,0.403553215,69,0,2996,nan,3,0,2,0,0,0
19123,0.639430954,49,0,0.933732302,6850,19,0,3,0,3,0
19124,0.035994858,96,0,0.004861111,1439,3,0,0,0,0,0
19125,0.9999999,68,0,1.199143469,1400,6,0,1,0,0,0
19126,0.385790482,52,0,0.749711649,2600,11,0,1,0,1,1
19127,0.010265982,63,0,0.299915038,2353,2,0,1,0,0,0
19128,0.248583805,32,0,0.030179596,5400,9,0,0,0,1,0
19129,0.159693245,59,0,0.292682927,2500,9,0,0,0,1,0
19130,0.016353693,73,0,0.020395921,3333,8,0,0,0,0,1
19131,0.026644308,81,0,12,nan,2,0,0,0,0,0
19132,0.075754699,42,0,0.0069986,5000,8,0,0,0,2,0
19133,0.026541764,68,0,0.092711948,4033,5,0,0,0,0,0
19134,0.023433747,70,0,0.209089276,5566,15,0,1,0,1,0
19135,0.025060934,83,0,546,nan,3,0,0,0,0,0
19136,0.141559527,42,0,0.275835545,26000,13,0,2,0,1,0
19137,0.289542902,61,0,0.507123219,4000,10,0,2,0,0,0
19138,0.510672393,47,0,0.302982178,5666,9,0,2,0,0,0
19139,0.01607527,70,0,21,nan,4,0,0,0,0,0
19140,0.640367982,41,0,0.775161075,4500,3,0,1,0,1,0
19141,0.210299106,63,0,2805,nan,7,0,2,0,0,0
19142,0.895017497,40,0,0.915463918,2424,5,0,2,0,3,0
19143,1.191404298,48,2,0.707421875,5119,9,1,2,6,1,1
19144,0,47,0,0.550827423,4652,10,0,2,0,1,0
19145,0.701264364,38,0,0.663850859,3432,8,0,3,0,1,0
19146,0,58,0,3067,nan,6,0,1,0,nan,0
19147,0.992015968,47,0,1831,nan,5,0,1,0,0,0
19148,0.146717457,64,0,0.534586166,2500,5,0,1,0,0,0
19149,0.038520239,58,0,0.776336602,3160,16,0,1,0,1,0
19150,0.040160643,42,0,0.118315407,6600,9,0,0,0,2,0
19151,0.283047797,46,2,1803,nan,4,0,2,0,nan,0
19152,0.030593881,53,0,0.780487805,2500,9,0,2,0,0,0
19153,0.006281091,44,0,0.063064795,5200,3,0,0,0,3,0
19154,0.033977525,58,0,0.249811983,7977,10,0,1,0,1,0
19155,0.346678438,30,0,0.638969118,4500,17,0,0,0,0,1
19156,0.317094337,44,0,1.049382716,1700,9,0,2,0,0,0
19157,0.015804839,56,0,1886,nan,7,1,1,0,0,0
19158,0.865377706,61,0,1.333410245,4333,11,0,1,0,0,0
19159,0.080997868,57,0,0.190436242,3575,5,0,1,0,0,0
19160,0,50,0,0.247941661,4250,4,0,1,0,2,0
19161,0.225310673,51,0,2639,nan,12,0,1,0,3,0
19162,0,50,0,1203,nan,6,0,1,0,0,0
19163,0.122816209,50,1,0.044006372,5021,5,0,0,0,1,0
19164,0.270571454,59,1,0.174527277,4600,13,0,0,0,1,0
19165,0.220913733,51,0,0.225386728,6916,15,0,1,0,0,0
19166,0,93,0,0,3453,4,0,0,0,0,0
19167,0,50,0,0.287645766,17750,16,0,2,0,3,0
19168,0.978593194,49,0,0.706903448,12500,19,0,3,0,3,0
19169,0.37019149,27,1,0.16563906,6000,7,0,0,0,2,0
19170,0.024674159,59,0,964,0,4,0,1,0,2,0
19171,0.042913411,82,0,0.110087903,7166,12,0,1,0,0,0
19172,0.9999999,24,0,0,nan,0,1,0,0,0,1
19173,0.474762019,51,0,3006,0,10,0,2,0,2,0
19174,0.879374602,30,0,1594,0,4,0,1,0,2,0
19175,0.026696031,31,0,2.282660333,420,9,0,1,0,0,0
19176,0.285878724,68,0,0.334742777,12770,13,1,2,0,3,0
19177,0.063273528,44,0,0.244764032,7161,8,0,1,0,2,0
19178,0.090011418,54,0,0.252186457,11090,13,0,1,0,2,0
19179,0.9999999,21,98,0,1400,0,98,0,98,0,1
19180,0.026570982,70,0,0.086598676,5588,16,0,1,0,0,0
19181,0.141134792,64,0,0.2035988,3000,4,0,0,0,0,0
19182,0.097259242,42,1,0.037667946,4167,5,0,0,0,2,0
19183,0.146955043,68,0,0.507310345,7249,14,0,2,0,0,0
19184,0.024878574,48,0,0.210855313,6558,7,0,2,0,2,0
19185,0.854291417,80,0,0.331557923,750,3,0,0,0,0,1
19186,0.538860104,41,0,0.37411487,5083,7,0,2,0,0,0
19187,0.132119647,50,0,0.341513292,4400,5,0,1,0,0,0
19188,0.007690293,64,0,0.100884425,6670,8,0,2,0,2,0
19189,0.147013783,74,0,0.129248024,14800,13,0,2,0,0,0
19190,0.046473977,53,0,0.175928115,4228,5,0,1,0,0,0
19191,0.113442702,44,0,0.164119412,7000,15,0,0,0,2,0
19192,0.054126768,56,0,0.16399159,19500,14,0,2,0,4,0
19193,0.9999999,26,1,0.037495313,2666,2,2,0,0,2,1
19194,0.041054328,50,0,0.162734906,2500,10,0,0,0,0,0
19195,0.516139885,52,0,0.247985676,3350,6,0,0,0,2,0
19196,0.054637814,54,0,0.452708165,4947,10,0,1,0,0,0
19197,0.036633033,41,1,0.377036387,10250,5,0,1,0,0,0
19198,0.018905718,56,0,0.4450117,4700,19,0,1,0,0,0
19199,0.647443821,47,0,0.86258951,5166,6,0,2,0,0,0
19200,0.063204023,60,1,0.264371034,10715,3,0,1,0,1,0
19201,0.025878965,46,0,0.01416943,3316,5,0,0,0,1,0
19202,0.082365765,58,0,0.201919232,2500,8,0,0,0,2,0
19203,0.015802654,74,0,0.150440371,4200,12,0,0,0,0,0
19204,0.074783877,61,0,0.018175209,2750,7,0,0,0,0,0
19205,0.036528882,48,0,0.17708931,10457,8,0,1,0,3,0
19206,1.15048119,39,1,0.361325336,3500,8,0,0,0,0,0
19207,0.049374143,58,0,0.149223883,10500,10,0,1,0,0,0
19208,0.073959938,57,1,0.069243906,6440,11,0,0,0,0,0
19209,0.053052624,49,0,1.300559552,1250,11,0,1,0,0,0
19210,0.014013838,55,2,0.224134933,5750,10,0,1,0,0,0
19211,0.213493321,47,0,0.027088036,3100,4,0,0,0,1,0
19212,0.441831099,73,1,10359,nan,20,0,1,0,0,1
19213,0,38,0,0.514414264,6000,6,0,4,0,1,0
19214,0.247877247,54,0,0.27046827,10100,6,0,2,0,0,0
19215,0,55,0,0.352353186,2400,4,0,0,0,1,0
19216,0.19574434,51,0,0.652882206,9575,12,0,4,0,0,0
19217,0.086612128,76,0,19,0,5,0,0,0,2,0
19218,0.050352647,53,0,0.400977995,3680,9,0,2,0,1,0
19219,0.046919193,68,0,0.11329588,6407,7,0,0,0,0,0
19220,0.035697217,39,0,0.167732583,11726,9,0,1,0,2,0
19221,0.012688913,65,1,5286,nan,14,0,3,0,0,1
19222,0.040038431,47,0,0.212889955,8750,5,0,2,0,1,0
19223,0.040855331,54,0,0.014379583,10500,19,0,0,0,0,0
19224,0.013014227,66,0,0.098414512,7000,6,0,1,0,1,0
19225,0,48,0,0,nan,1,0,0,0,0,0
19226,0.396648796,60,0,0.245888903,7722,6,0,0,0,1,0
19227,0.038824932,50,0,0.46538389,5300,7,0,2,0,2,0
19228,0.042207063,55,0,0.018090193,7738,10,0,0,0,3,0
19229,0.80058508,29,2,0.059542796,1880,4,1,0,2,0,1
19230,0.9999999,34,0,853,nan,3,0,1,0,2,0
19231,0.624344275,42,0,0.408176869,9000,12,0,2,0,3,0
19232,0.9999999,28,0,0.181662382,2333,3,3,0,0,0,1
19233,0.173994536,71,0,1112,nan,11,0,1,0,0,0
19234,0.926592402,37,0,1.200587803,1360,5,0,0,0,2,1
19235,0.9999999,54,0,1.434182338,4200,8,0,3,0,0,0
19236,0.10942183,53,0,0.026198934,2251,4,0,0,0,2,0
19237,0.769261537,54,0,0.324779949,13405,7,0,1,0,1,0
19238,0.350499616,25,0,0.198720512,2500,4,0,0,1,1,0
19239,0.1128547,35,0,0.461668427,4734,9,0,2,0,3,0
19240,0.024950611,68,0,1105,nan,10,0,1,0,0,0
19241,0.020540622,37,0,0.008725686,5500,4,0,0,0,3,0
19242,0.678940637,52,1,0.566858285,4000,13,0,2,0,2,0
19243,0.535323778,46,0,0.367279106,10830,9,1,1,1,1,0
19244,0.0002303,57,0,49,nan,7,0,0,0,nan,0
19245,0.095835454,65,0,0.357952273,7500,9,0,1,0,0,0
19246,0.957673721,62,0,0.237168378,7500,6,0,1,0,2,0
19247,0.011543948,81,0,0.139346277,8137,14,0,1,0,0,0
19248,0.9999999,51,0,0.18327495,13416,3,0,1,0,0,0
19249,0.016040975,75,0,0.016798539,8214,6,0,0,0,0,0
19250,0.001223146,37,0,0.00104712,8594,13,0,0,0,0,0
19251,0.397401586,30,0,0.41705717,3200,10,0,2,0,0,0
19252,0.9999999,39,0,0.003951211,5820,0,1,0,0,3,1
19253,0,53,0,0.53714538,9058,9,0,2,0,1,0
19254,0.129838863,71,0,0.343620952,4600,12,0,0,0,2,0
19255,0.598461209,49,1,0.383931704,8550,14,1,2,0,0,0
19256,0.293334242,37,0,0.329185646,9000,6,0,2,0,0,0
19257,0.228395847,49,0,0.864897036,8400,11,0,4,0,1,0
19258,0.98050195,40,0,0.875709268,3700,4,0,2,0,0,0
19259,0.049701002,29,0,1.151061174,800,6,0,1,0,0,0
19260,0.268090532,71,0,0.449268941,2256,13,0,0,0,0,0
19261,0.9999999,47,0,0,nan,1,0,0,0,0,0
19262,0.006721791,26,0,0.467989852,6700,15,0,1,0,0,0
19263,0.030140828,75,0,0.141714793,2250,18,0,0,0,0,0
19264,0.021138302,78,0,0.176583493,2083,11,0,0,0,0,0
19265,0,68,2,1101,nan,6,0,1,0,0,0
19266,0.027601025,55,0,1607,nan,4,0,1,0,0,0
19267,0.420763688,31,0,0.373412591,3700,11,0,1,0,1,0
19268,0.009485579,73,0,0.534493101,5000,9,0,2,0,0,0
19269,0.458101053,36,0,0.577675968,2400,9,0,2,0,0,0
19270,0.042183623,43,0,0.257597847,8916,7,0,2,0,3,0
19271,0.966292135,43,0,0.66764778,4076,4,0,1,0,3,0
19272,0.008153219,63,0,3,nan,1,0,0,0,0,0
19273,0.9999999,30,0,0.446422993,3200,4,0,1,0,3,0
19274,0.703571857,34,0,1.157667387,4166,5,0,2,0,2,0
19275,0.964328771,56,0,0.487285373,4600,7,0,1,0,0,0
19276,0.180254685,57,0,0.360218638,7500,16,0,2,0,1,0
19277,0.615663613,61,0,1.179663938,2320,16,0,1,0,0,0
19278,0,61,1,0.552674809,14000,11,0,2,0,0,0
19279,0.191371804,45,0,1.479320679,5004,18,0,2,0,1,1
19280,0.826643141,45,1,0.354628422,2300,10,1,1,0,1,1
19281,0.001469362,66,0,1934,nan,7,0,1,0,0,0
19282,0.124460268,80,0,790,nan,3,0,1,0,nan,0
19283,0.9999999,56,1,0.429568528,1575,1,0,1,0,0,1
19284,0.00053467,53,0,0.56887425,8500,17,0,2,1,0,0
19285,0.216815277,52,0,0.491085393,3196,13,0,1,0,1,0
19286,0.9999999,44,0,0,nan,1,0,0,0,0,0
19287,0.086801248,67,0,0.166277907,3000,7,0,0,0,1,0
19288,0.647697643,60,0,0.229250819,13120,8,0,2,0,0,0
19289,0.022366805,37,0,0.051206037,7420,8,0,0,0,1,0
19290,0.259485681,67,1,2741,0,12,0,0,0,0,0
19291,0,26,2,0,4000,1,0,0,0,0,1
19292,0.301136122,36,0,0.456954305,10000,4,0,2,0,1,0
19293,0.754930354,51,0,0.133011207,14900,8,0,2,0,1,0
19294,0,58,0,0.114414414,1109,5,0,0,0,0,0
19295,0.094845018,45,0,8041,nan,9,0,6,0,2,0
19296,0.29937646,39,0,0.179827175,6711,7,0,0,0,0,0
19297,0.342205691,62,0,0.332956792,3540,7,0,1,0,2,0
19298,0.292353823,25,0,0.00531084,3200,2,0,0,0,0,0
19299,0.831229803,48,2,0.521291075,5142,10,0,2,0,0,0
19300,0.243401968,55,1,1555,nan,9,0,1,0,1,0
19301,0.292352466,63,0,1529,nan,7,0,1,0,0,0
19302,0.021769526,69,0,0.010163749,3541,4,0,0,0,1,0
19303,1.003998857,35,0,364,nan,2,2,0,1,0,0
19304,0.052243196,54,0,0.005381332,5388,2,0,0,0,1,0
19305,0.120826652,42,0,0.098635559,9600,9,0,0,0,0,0
19306,0.871366331,44,0,549,0,6,0,0,0,0,0
19307,0.136166917,33,0,0.260869565,6600,11,0,1,0,0,0
19308,0.180335287,70,0,0.376212833,3194,8,0,0,0,0,0
19309,0.065959775,35,0,2185,nan,9,0,2,0,0,0
19310,0.091543054,76,0,0.105509466,4700,9,0,1,0,0,0
19311,0.878033077,46,0,0.743815656,2950,8,0,0,0,0,0
19312,0.71470382,40,0,0.303580284,10082,9,0,1,0,0,0
19313,0.431148117,32,0,711,nan,7,0,0,0,0,0
19314,0.899442937,44,1,3109,nan,9,0,3,0,3,0
19315,0.086694575,42,0,0.187322012,9480,7,0,1,0,2,0
19316,0.930902303,52,0,0.614102789,5700,9,0,2,0,1,0
19317,0.525894079,46,1,0.128926702,4583,13,0,0,1,2,0
19318,0.266128481,35,0,0.232833465,3800,12,0,0,0,0,0
19319,0.576481283,43,0,0.431712192,1500,7,0,0,0,0,0
19320,0.9999999,58,0,150,nan,1,0,0,0,0,0
19321,0.954595085,64,0,7498,nan,9,0,2,0,0,0
19322,0.008633936,37,0,0.002221729,4500,3,0,0,0,0,0
19323,0,52,0,0,4500,3,0,0,0,0,0
19324,0.134552931,39,0,0.389506067,5850,8,0,1,0,2,0
19325,0.9999999,33,0,0.663885578,2516,4,0,1,0,0,0
19326,0.111802118,66,0,0.147296457,1608,4,0,0,0,1,0
19327,0.51946813,47,0,0.643891809,7800,13,0,1,0,1,0
19328,0.387890838,43,0,1.141571686,5000,16,0,3,0,1,0
19329,0.019132058,58,0,0.268091489,8000,5,0,1,0,0,0
19330,0.003915802,53,0,0.360063994,10000,14,0,1,0,1,0
19331,0,57,1,0.356498415,4100,3,0,1,0,2,0
19332,0.9999999,24,98,0,nan,0,98,0,98,0,0
19333,0.792618863,74,0,0.433365759,2055,4,0,0,0,1,0
19334,0.012083019,59,0,2348,nan,5,0,1,0,0,0
19335,0.715924668,53,1,0.145721925,9723,9,0,0,0,1,0
19336,0.464100715,30,0,0.353710111,2600,5,0,0,0,0,0
19337,0.004539136,86,0,0.006432749,3419,23,0,0,0,0,0
19338,0.113765137,52,0,1.738772712,2916,8,0,1,0,0,0
19339,0.018635121,92,0,0.001618893,10500,5,0,0,0,0,0
19340,0.377242097,58,0,0.563234941,4166,13,0,2,0,0,0
19341,0.002971259,55,0,1.403195131,2628,7,0,2,0,0,0
19342,0.9999999,27,0,0.000571265,3500,0,0,0,0,0,1
19343,0.085914086,21,0,2,nan,2,0,0,0,nan,0
19344,0.046751484,42,0,0.169850885,12875,13,0,2,0,4,0
19345,0.318364982,41,0,0.443259457,6000,9,0,2,0,3,0
19346,0.027286784,33,0,805,nan,10,0,1,0,0,0
19347,0.208385297,66,0,0.305531671,3488,8,0,1,0,1,0
19348,0.003881629,62,0,0.484952244,5548,5,0,2,0,0,0
19349,0.0209547,60,0,0.001224418,5716,2,0,0,0,0,0
19350,0.003570918,51,0,0.209726444,6250,4,0,1,0,2,0
19351,0.9999999,41,0,20,nan,1,0,0,0,0,0
19352,0.040779112,56,0,0.245140995,8900,15,0,1,0,1,0
19353,0.000580907,60,1,5.492957746,425,10,0,2,0,0,0
19354,0.02552047,71,0,0.377905524,4000,10,0,1,0,0,0
19355,0.9999999,41,0,2545,nan,2,0,1,0,0,0
19356,0.9999999,61,0,0.050619278,3713,2,0,0,0,0,1
19357,0.004543249,49,0,0.938067445,3083,12,0,2,1,1,0
19358,0.218429975,27,0,0.365288505,2200,13,0,0,0,0,0
19359,0.006521334,47,0,0.119305857,7375,5,0,1,0,2,0
19360,0.04821174,46,0,0.374329344,7268,8,0,1,0,0,0
19361,0.108888968,48,0,25801,0,4,0,1,0,0,0
19362,0.9999999,67,0,443,0,5,0,1,0,0,0
19363,0.001924568,73,0,0.000584112,3423,4,0,0,0,0,0
19364,0.187684339,60,0,0.349673203,11933,9,0,2,0,0,0
19365,0.009068653,61,0,0.455698779,14739,10,0,5,0,1,0
19366,0.188542244,50,0,0.331803071,12633,16,0,3,0,2,0
19367,0.517819251,57,0,0.298939747,11600,13,0,2,0,1,0
19368,0.026069828,84,0,0.012161946,6248,14,0,0,0,0,0
19369,0.055742309,36,0,0.222096169,11458,11,0,2,0,0,0
19370,0.00706311,68,0,0.155518395,7175,5,0,1,0,0,0
19371,0.095447506,43,0,2189,nan,8,0,1,0,0,0
19372,0.613918144,57,0,0.264795918,7839,4,0,1,0,0,0
19373,0.053297335,82,0,412,0,6,0,1,0,0,0
19374,0.248913191,39,0,0.126934007,9500,18,0,0,0,2,0
19375,0.390125902,51,0,0.139675599,19666,8,0,1,0,2,0
19376,0.141849225,33,0,0.361163884,10000,8,0,1,0,0,0
19377,0.411724233,48,0,0.225832013,8833,9,0,1,0,0,0
19378,0.015043508,56,0,0.292165696,9100,16,0,1,0,0,0
19379,0.162250654,57,3,0.225027775,9900,13,0,1,0,3,0
19380,0.00325045,74,0,0.001890359,1586,9,0,0,0,0,0
19381,0.465593998,48,0,0.168905527,4540,16,0,0,0,0,0
19382,0,54,0,0.006205674,3383,6,0,0,0,2,0
19383,0.43723549,62,0,0.341821519,13076,14,0,2,0,1,0
19384,0.004652123,73,0,0.003790489,2901,10,0,0,0,0,0
19385,0.039904002,72,0,0.00751333,8251,4,0,0,0,0,0
19386,0.1485095,66,0,0.113695282,13500,13,0,1,0,1,0
19387,0.217406649,35,0,0.147968138,7406,9,0,1,0,3,0
19388,0.09617986,37,0,0.669064748,4725,9,0,2,0,0,0
19389,0.000705799,24,0,0.185647983,2800,4,0,0,0,1,0
19390,0.173717732,69,0,1580,nan,11,0,1,0,0,0
19391,0,72,0,2535,nan,3,0,1,0,0,0
19392,0.553545531,32,0,0.062390018,6250,4,0,0,0,2,0
19393,0.382394779,51,0,0.320461989,5800,5,0,1,0,0,0
19394,0.01279921,42,0,0.139197216,33333,12,0,3,0,4,0
19395,0.154342283,42,1,669,nan,3,0,0,0,0,0
19396,0,29,0,0.073579353,4416,3,0,0,0,2,0
19397,0.411793225,30,0,0.267247536,7000,7,0,1,0,3,0
19398,0.9999999,54,0,116,nan,1,1,0,0,0,0
19399,0.008300864,38,0,0.184721019,15000,6,0,1,0,3,0
19400,0,77,0,0.445319335,8000,8,0,2,0,0,0
19401,0.393980834,59,1,2431,nan,12,0,1,0,2,0
19402,0.31299773,61,0,0.174970108,10035,13,0,1,0,2,0
19403,0.047916048,49,0,0.009279086,1400,7,0,0,0,0,0
19404,0.018691744,76,0,562,nan,11,0,2,0,0,0
19405,0.040446409,66,0,19,nan,5,0,0,0,0,0
19406,0.078392431,70,0,234,nan,8,0,0,0,0,0
19407,0.061123291,64,0,0.244721357,17333,15,0,3,0,1,0
19408,0.9999999,51,0,0.441437238,15000,5,0,2,0,2,1
19409,0.105554699,56,0,0.434163167,6667,23,0,2,0,1,0
19410,0.155487889,38,0,0.211478852,10000,5,0,1,0,2,0
19411,0.041170228,59,0,111,nan,10,0,0,0,0,0
19412,0.9999999,33,1,499,nan,1,2,0,0,5,0
19413,0.938298582,61,0,0.161945813,8119,6,0,0,0,0,0
19414,0.021499368,78,1,21,nan,9,0,0,0,0,0
19415,0.9999999,40,1,1.11492817,1600,5,0,1,0,2,0
19416,0.434838062,50,1,3205,nan,14,0,2,0,0,0
19417,0.910835666,42,2,0.458493353,3384,10,2,1,3,0,0
19418,0.849592915,56,1,0.298569451,6500,7,1,0,0,0,0
19419,0.003191035,82,0,0.005089059,2750,4,0,0,0,0,0
19420,0.876002505,54,0,0.563430349,4500,9,0,2,0,0,0
19421,0.344157626,48,0,0.470455335,5753,24,1,1,0,3,0
19422,0.384277872,66,0,0.354785725,6696,9,0,2,0,0,0
19423,0.02994012,53,1,1550,nan,11,0,2,1,0,0
19424,0.039634562,55,0,0.523455524,3900,3,0,1,0,0,0
19425,0.00982871,51,0,0.312819373,4500,7,0,2,0,0,0
19426,0.042664131,41,0,0.104674833,28000,12,0,1,0,2,0
19427,0.019849775,38,1,0.175182482,10000,11,0,1,0,2,0
19428,0.233562874,47,0,0.075163399,4283,11,0,0,0,0,0
19429,0.937765559,27,1,0.159345653,3300,5,0,0,0,0,0
19430,0.812275697,59,0,0.30845451,7770,7,0,0,0,1,0
19431,0.283923804,59,0,0.449965912,13200,12,0,2,0,1,0
19432,0.114824905,37,1,0.17162819,6583,10,0,0,0,2,0
19433,0.202308691,63,0,0.470355731,5059,8,0,2,0,0,0
19434,0.056315622,73,0,37,nan,3,0,0,0,nan,0
19435,0.130269935,33,0,284,nan,8,0,0,0,0,0
19436,0.474250858,62,0,0.264586771,6666,3,0,1,0,0,0
19437,0.488353165,67,0,0.626365055,2563,6,0,2,0,0,0
19438,0,36,0,0.756659142,2214,7,0,1,0,0,0
19439,0.129888326,46,0,0.507741436,10333,9,0,2,0,0,0
19440,0.865440633,50,0,0.502171953,12200,11,0,2,0,3,0
19441,0.107863396,54,0,256,nan,9,0,0,0,0,0
19442,0.00409852,49,0,0.100904015,7521,4,0,1,0,0,0
19443,0.344297669,47,0,196,nan,5,0,0,0,1,0
19444,0.687687496,32,0,0.369941615,9933,9,0,2,0,3,0
19445,0.25709582,44,0,0.073026485,23333,4,0,1,0,3,0
19446,0.678036772,41,0,0.296498309,9166,7,0,1,0,2,0
19447,0.085869194,45,1,0.483839752,5166,6,0,1,0,1,0
19448,0.847630474,41,0,0.281511079,5505,4,0,1,0,5,0
19449,0,51,1,0.465413834,2500,10,0,1,0,2,0
19450,0.024829195,41,0,0.351770559,3416,10,0,1,0,0,0
19451,0.913345445,46,0,8795,0,11,0,2,1,3,0
19452,0.9999999,31,0,0,nan,0,0,0,0,0,0
19453,0.028130272,59,0,0.316816817,3995,7,0,1,0,0,0
19454,0.217669357,46,0,0.2953957,8882,8,0,1,0,1,0
19455,0.990200392,52,1,0.831279697,12416,9,0,2,0,0,0
19456,0.9999999,90,0,0,nan,1,0,0,0,nan,0
19457,0,31,0,0.294950842,6000,7,0,1,0,0,0
19458,0.016092649,66,0,0.005200208,3845,2,0,0,0,0,0
19459,0.9999999,54,0,0.352145797,1700,3,0,0,0,0,1
19460,0.724893983,54,0,0.645919478,4594,10,0,1,0,0,0
19461,0.206202436,41,0,0.374121726,10958,10,0,2,0,3,0
19462,0.025336432,77,1,0.016005122,1561,4,0,0,0,0,0
19463,0.093319194,32,1,0.504973669,3417,7,0,1,0,0,0
19464,0.560603708,29,0,0.174984339,4788,6,0,0,0,1,0
19465,0.059435743,57,0,0.212162624,2926,10,0,0,0,0,0
19466,0.34706665,46,0,0.25394921,5000,8,0,0,0,0,1
19467,0.061546402,64,1,0.301924519,4000,7,0,0,0,0,0
19468,0.301826369,58,0,0.576535854,14600,11,1,4,0,0,0
19469,0,29,0,0.091703805,5833,2,0,0,0,0,0
19470,0.005088413,59,0,1789,nan,22,0,2,0,3,0
19471,0.016725531,53,0,0.843846703,4200,23,0,3,0,0,0
19472,0.9999999,52,0,358,nan,4,1,0,0,4,0
19473,0.021402881,73,0,43,nan,17,0,0,0,0,0
19474,0.312789502,62,1,5065,nan,25,0,2,0,1,0
19475,0.583242047,43,0,0.632096416,3152,10,0,1,0,0,0
19476,0.57973267,32,1,2136,nan,10,0,2,0,0,1
19477,0.021612032,56,0,0.35815921,7800,9,0,2,0,1,0
19478,0.685213603,28,0,0.241502683,3912,5,0,0,0,0,0
19479,0.411435426,26,0,0.29199549,2660,4,0,0,0,0,1
19480,0.901960211,46,0,4856,nan,12,0,2,0,1,0
19481,0.00950637,66,0,3213,nan,10,0,3,0,0,0
19482,0.836594772,28,0,263,1,5,0,0,0,1,0
19483,0.064322856,49,0,0.338697079,6400,10,0,2,0,4,0
19484,0.540710409,78,1,0.205655527,3500,14,0,2,0,0,0
19485,0.350567391,49,0,2601,nan,8,0,1,0,2,0
19486,0.98780244,44,0,0.073237071,25000,4,0,1,0,0,0
19487,0.506020582,60,2,0.156284372,10000,7,0,0,0,0,0
19488,0.9999999,26,0,0.086365454,2500,1,0,0,0,0,0
19489,0,35,0,0.401044608,7083,4,0,2,0,1,0
19490,0.033256995,43,0,1992,nan,10,0,2,0,0,0
19491,0.79885821,34,0,0.478434733,3500,5,0,1,0,0,0
19492,0.397600072,59,0,0.869639794,4080,11,0,3,0,0,0
19493,0.195434258,78,0,1523,nan,8,0,2,0,0,0
19494,0.117495481,38,1,0.020217729,4500,3,0,0,0,3,0
19495,0.011994003,26,0,0.048822375,4075,6,0,0,0,0,0
19496,0.9999999,45,0,735,nan,4,1,0,1,0,1
19497,0.121414662,84,0,0.28135932,2000,10,0,1,0,0,0
19498,0,37,0,0.242496547,7962,9,0,1,0,2,0
19499,0.048660179,60,0,2394,nan,2,0,1,0,0,0
19500,0.047082907,49,0,1240,nan,4,0,1,0,0,0
